"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","452","Playwright Direct Example - H1 Text And PDF (Chromium)","","Tue Feb 17 06:46:31 UTC 2026","skipped","Tue Feb 17 06:46:32 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","427","Logging Example - Error Handling","","Tue Feb 17 06:46:30 UTC 2026","passed","Tue Feb 17 06:46:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1071","Logging Example - Browser Test With Logging","","Tue Feb 17 06:46:29 UTC 2026","passed","Tue Feb 17 06:46:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","557","Logging Example - Data Processing Loop","","Tue Feb 17 06:46:30 UTC 2026","passed","Tue Feb 17 06:46:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1538","Wrapper Click Demo (Project A)","","Tue Feb 17 06:45:58 UTC 2026","passed","Tue Feb 17 06:46:00 UTC 2026","Example","Tests Gherkin Generated","",""
"","1250","Logging Example - All Log Levels","","Tue Feb 17 06:46:28 UTC 2026","passed","Tue Feb 17 06:46:29 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","15157","HUK Autowelt LowKeys Demo","","Tue Feb 17 06:45:55 UTC 2026","failed","Tue Feb 17 06:46:11 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","474","Logging Example - Variable Logging","","Tue Feb 17 06:46:31 UTC 2026","passed","Tue Feb 17 06:46:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1227","High Example (Project A)","","Tue Feb 17 06:46:01 UTC 2026","passed","Tue Feb 17 06:46:02 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1939","Example Domain Title From CSV","","Tue Feb 17 06:45:55 UTC 2026","passed","Tue Feb 17 06:45:57 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","24404","Fahrzeugdaten und optische Daten erfassen","","Tue Feb 17 06:46:03 UTC 2026","failed","Tue Feb 17 06:46:28 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","1963","Playwright Via Browser - Evaluate JS (Same Session)","","Tue Feb 17 06:46:30 UTC 2026","passed","Tue Feb 17 06:46:31 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","14663","HUK noRouting LowKeys Demo","","Tue Feb 17 06:46:12 UTC 2026","failed","Tue Feb 17 06:46:26 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
