"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","9","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Mon Dec 08 14:49:45 UTC 2025","skipped","Mon Dec 08 14:49:45 UTC 2025","PlaywrightExample","ProjectA","",""
"","1792","Example Domain Title Data Driven [Default]","Tests","Mon Dec 08 14:49:40 UTC 2025","passed","Mon Dec 08 14:49:41 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging in error scenarios","27","Logging Example - Error Handling","Tests","Mon Dec 08 14:49:44 UTC 2025","passed","Mon Dec 08 14:49:44 UTC 2025","Logging Example","ProjectA","",""
"","475","Example Domain Title Data Driven [Localized]","Tests","Mon Dec 08 14:49:41 UTC 2025","passed","Mon Dec 08 14:49:42 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging with variables and expressions","16","Logging Example - Variable Logging","Tests","Mon Dec 08 14:49:44 UTC 2025","passed","Mon Dec 08 14:49:44 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","274","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Mon Dec 08 14:49:45 UTC 2025","passed","Mon Dec 08 14:49:45 UTC 2025","PlaywrightExample","ProjectA","",""
"","9187","HUK Autowelt Demo Flow","Tests","Mon Dec 08 14:49:49 UTC 2025","passed","Mon Dec 08 14:49:58 UTC 2025","Autowelt","ProjectHUK","",""
"Demonstrates logging throughout a browser test","599","Logging Example - Browser Test With Logging","Tests","Mon Dec 08 14:49:43 UTC 2025","passed","Mon Dec 08 14:49:44 UTC 2025","Logging Example","ProjectA","",""
"","284","Wrapper Click Demo (Project A)","Tests","Mon Dec 08 14:49:41 UTC 2025","passed","Mon Dec 08 14:49:41 UTC 2025","Example","ProjectA","",""
"","513","Example Domain Title Data Driven [Caps]","Tests","Mon Dec 08 14:49:42 UTC 2025","passed","Mon Dec 08 14:49:42 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates all available log levels","40","Logging Example - All Log Levels","Tests","Mon Dec 08 14:49:43 UTC 2025","passed","Mon Dec 08 14:49:43 UTC 2025","Logging Example","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","9556","HUK Autowelt LowKeys Demo","Tests","Mon Dec 08 14:49:47 UTC 2025","passed","Mon Dec 08 14:49:56 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"","221","High Example (Project A)","Tests","Mon Dec 08 14:49:47 UTC 2025","passed","Mon Dec 08 14:49:47 UTC 2025","highExample","ProjectA","",""
"Demonstrates logging in loops with data processing","44","Logging Example - Data Processing Loop","Tests","Mon Dec 08 14:49:44 UTC 2025","passed","Mon Dec 08 14:49:44 UTC 2025","Logging Example","ProjectA","",""
