"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","8626","HUK Autowelt LowKeys Demo","Tests","Fri Dec 12 10:34:26 UTC 2025","passed","Fri Dec 12 10:34:34 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"Demonstrates logging in error scenarios","48","Logging Example - Error Handling","Tests","Fri Dec 12 10:34:23 UTC 2025","passed","Fri Dec 12 10:34:23 UTC 2025","Logging Example","ProjectA","",""
"","314","Wrapper Click Demo (Project A)","Tests","Fri Dec 12 10:34:19 UTC 2025","passed","Fri Dec 12 10:34:19 UTC 2025","Example","ProjectA","",""
"","5725","HUK Autowelt Demo Flow","Tests","Fri Dec 12 10:34:30 UTC 2025","passed","Fri Dec 12 10:34:36 UTC 2025","Autowelt","ProjectHUK","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","8","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Fri Dec 12 10:34:23 UTC 2025","skipped","Fri Dec 12 10:34:23 UTC 2025","PlaywrightExample","ProjectA","",""
"","1694","Example Domain Title Data Driven [Default]","Tests","Fri Dec 12 10:34:18 UTC 2025","passed","Fri Dec 12 10:34:19 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates all available log levels","62","Logging Example - All Log Levels","Tests","Fri Dec 12 10:34:21 UTC 2025","passed","Fri Dec 12 10:34:21 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging throughout a browser test","759","Logging Example - Browser Test With Logging","Tests","Fri Dec 12 10:34:22 UTC 2025","passed","Fri Dec 12 10:34:23 UTC 2025","Logging Example","ProjectA","",""
"","484","Example Domain Title Data Driven [Localized]","Tests","Fri Dec 12 10:34:19 UTC 2025","passed","Fri Dec 12 10:34:20 UTC 2025","Data Driven Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","386","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Fri Dec 12 10:34:23 UTC 2025","passed","Fri Dec 12 10:34:23 UTC 2025","PlaywrightExample","ProjectA","",""
"","431","High Example (Project A)","Tests","Fri Dec 12 10:34:27 UTC 2025","passed","Fri Dec 12 10:34:27 UTC 2025","highExample","ProjectA","",""
"","404","Example Domain Title Data Driven [Caps]","Tests","Fri Dec 12 10:34:20 UTC 2025","passed","Fri Dec 12 10:34:20 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging with variables and expressions","25","Logging Example - Variable Logging","Tests","Fri Dec 12 10:34:23 UTC 2025","passed","Fri Dec 12 10:34:23 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in loops with data processing","62","Logging Example - Data Processing Loop","Tests","Fri Dec 12 10:34:23 UTC 2025","passed","Fri Dec 12 10:34:23 UTC 2025","Logging Example","ProjectA","",""
