"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","209","High Example (Project A)","Tests","Mon Dec 08 15:38:15 UTC 2025","passed","Mon Dec 08 15:38:15 UTC 2025","highExample","ProjectA","",""
"","641","Example Domain Title Data Driven [Caps]","Tests","Mon Dec 08 15:38:08 UTC 2025","passed","Mon Dec 08 15:38:08 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging in error scenarios","43","Logging Example - Error Handling","Tests","Mon Dec 08 15:38:11 UTC 2025","passed","Mon Dec 08 15:38:11 UTC 2025","Logging Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","7","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Mon Dec 08 15:38:12 UTC 2025","skipped","Mon Dec 08 15:38:12 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging in loops with data processing","78","Logging Example - Data Processing Loop","Tests","Mon Dec 08 15:38:11 UTC 2025","passed","Mon Dec 08 15:38:11 UTC 2025","Logging Example","ProjectA","",""
"","410","Wrapper Click Demo (Project A)","Tests","Mon Dec 08 15:38:06 UTC 2025","passed","Mon Dec 08 15:38:07 UTC 2025","Example","ProjectA","",""
"Demonstrates all available log levels","95","Logging Example - All Log Levels","Tests","Mon Dec 08 15:38:09 UTC 2025","passed","Mon Dec 08 15:38:09 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging throughout a browser test","827","Logging Example - Browser Test With Logging","Tests","Mon Dec 08 15:38:10 UTC 2025","passed","Mon Dec 08 15:38:11 UTC 2025","Logging Example","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","7904","HUK Autowelt LowKeys Demo","Tests","Mon Dec 08 15:38:15 UTC 2025","passed","Mon Dec 08 15:38:22 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","389","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Mon Dec 08 15:38:12 UTC 2025","passed","Mon Dec 08 15:38:12 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging with variables and expressions","24","Logging Example - Variable Logging","Tests","Mon Dec 08 15:38:11 UTC 2025","passed","Mon Dec 08 15:38:11 UTC 2025","Logging Example","ProjectA","",""
"","11165","HUK Autowelt Demo Flow","Tests","Mon Dec 08 15:38:17 UTC 2025","passed","Mon Dec 08 15:38:28 UTC 2025","Autowelt","ProjectHUK","",""
"","615","Example Domain Title Data Driven [Localized]","Tests","Mon Dec 08 15:38:07 UTC 2025","passed","Mon Dec 08 15:38:08 UTC 2025","Data Driven Example","ProjectA","",""
"","2145","Example Domain Title Data Driven [Default]","Tests","Mon Dec 08 15:38:05 UTC 2025","passed","Mon Dec 08 15:38:07 UTC 2025","Data Driven Example","ProjectA","",""
