"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Demonstrates logging in error scenarios","28","Logging Example - Error Handling","Tests","Mon Dec 08 15:03:33 UTC 2025","passed","Mon Dec 08 15:03:34 UTC 2025","Logging Example","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","7737","HUK Autowelt LowKeys Demo","Tests","Mon Dec 08 15:03:36 UTC 2025","passed","Mon Dec 08 15:03:44 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"","478","Example Domain Title Data Driven [Localized]","Tests","Mon Dec 08 15:03:31 UTC 2025","passed","Mon Dec 08 15:03:31 UTC 2025","Data Driven Example","ProjectA","",""
"","423","Example Domain Title Data Driven [Caps]","Tests","Mon Dec 08 15:03:31 UTC 2025","passed","Mon Dec 08 15:03:32 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging with variables and expressions","21","Logging Example - Variable Logging","Tests","Mon Dec 08 15:03:34 UTC 2025","passed","Mon Dec 08 15:03:34 UTC 2025","Logging Example","ProjectA","",""
"","236","High Example (Project A)","Tests","Mon Dec 08 15:03:36 UTC 2025","passed","Mon Dec 08 15:03:36 UTC 2025","highExample","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","6","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Mon Dec 08 15:03:34 UTC 2025","skipped","Mon Dec 08 15:03:34 UTC 2025","PlaywrightExample","ProjectA","",""
"","11825","HUK Autowelt Demo Flow","Tests","Mon Dec 08 15:03:38 UTC 2025","passed","Mon Dec 08 15:03:50 UTC 2025","Autowelt","ProjectHUK","",""
"","1661","Example Domain Title Data Driven [Default]","Tests","Mon Dec 08 15:03:29 UTC 2025","passed","Mon Dec 08 15:03:31 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging throughout a browser test","607","Logging Example - Browser Test With Logging","Tests","Mon Dec 08 15:03:33 UTC 2025","passed","Mon Dec 08 15:03:33 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","293","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Mon Dec 08 15:03:34 UTC 2025","passed","Mon Dec 08 15:03:34 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging in loops with data processing","45","Logging Example - Data Processing Loop","Tests","Mon Dec 08 15:03:34 UTC 2025","passed","Mon Dec 08 15:03:34 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates all available log levels","64","Logging Example - All Log Levels","Tests","Mon Dec 08 15:03:32 UTC 2025","passed","Mon Dec 08 15:03:32 UTC 2025","Logging Example","ProjectA","",""
"","299","Wrapper Click Demo (Project A)","Tests","Mon Dec 08 15:03:30 UTC 2025","passed","Mon Dec 08 15:03:30 UTC 2025","Example","ProjectA","",""
