"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","68697","Fahrzeugdaten und optische Daten erfassen","","Fri Feb 20 07:49:52 UTC 2026","passed","Fri Feb 20 07:51:00 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","1141","Wrapper Click Demo (Project A)","","Fri Feb 20 07:49:42 UTC 2026","passed","Fri Feb 20 07:49:43 UTC 2026","Example","Tests Gherkin Generated","",""
"","278","Logging Example - Data Processing Loop","","Fri Feb 20 07:51:11 UTC 2026","passed","Fri Feb 20 07:51:12 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","260","Logging Example - Variable Logging","","Fri Feb 20 07:51:12 UTC 2026","passed","Fri Feb 20 07:51:12 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","10838","HUK Autowelt LowKeys Demo","","Fri Feb 20 07:49:39 UTC 2026","passed","Fri Feb 20 07:49:50 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1130","High Example (Project A)","","Fri Feb 20 07:49:44 UTC 2026","passed","Fri Feb 20 07:49:45 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","67359","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Feb 20 07:49:46 UTC 2026","passed","Fri Feb 20 07:50:54 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","262","Logging Example - Error Handling","","Fri Feb 20 07:51:11 UTC 2026","passed","Fri Feb 20 07:51:11 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1292","Logging Example - All Log Levels","","Fri Feb 20 07:51:09 UTC 2026","passed","Fri Feb 20 07:51:10 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","70573","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Feb 20 07:50:54 UTC 2026","passed","Fri Feb 20 07:52:04 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","5570","HUK noRouting LowKeys Demo","","Fri Feb 20 07:51:02 UTC 2026","passed","Fri Feb 20 07:51:07 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","555","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Feb 20 07:51:14 UTC 2026","skipped","Fri Feb 20 07:51:15 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1396","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Feb 20 07:51:13 UTC 2026","passed","Fri Feb 20 07:51:14 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1796","Example Domain Title From CSV","","Fri Feb 20 07:49:39 UTC 2026","passed","Fri Feb 20 07:49:41 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","745","Logging Example - Browser Test With Logging","","Fri Feb 20 07:51:10 UTC 2026","passed","Fri Feb 20 07:51:11 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
