"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Demonstrates logging in loops with data processing","51","Logging Example - Data Processing Loop","Tests","Thu Dec 04 10:43:57 UTC 2025","passed","Thu Dec 04 10:43:57 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","263","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Thu Dec 04 10:43:57 UTC 2025","passed","Thu Dec 04 10:43:57 UTC 2025","PlaywrightExample","ProjectA","",""
"","1351","Example Domain Title Data Driven [Default]","","Thu Dec 04 10:43:52 UTC 2025","passed","Thu Dec 04 10:43:53 UTC 2025","Data Driven Example","Tests","",""
"Demonstrates logging throughout a browser test","435","Logging Example - Browser Test With Logging","Tests","Thu Dec 04 10:43:56 UTC 2025","passed","Thu Dec 04 10:43:57 UTC 2025","Logging Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","6","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Thu Dec 04 10:43:58 UTC 2025","skipped","Thu Dec 04 10:43:58 UTC 2025","PlaywrightExample","ProjectA","",""
"","1056","High Example (Project A)","Tests","Thu Dec 04 10:43:58 UTC 2025","failed","Thu Dec 04 10:43:59 UTC 2025","highExample","ProjectA","",""
"Demonstrates logging in error scenarios","13","Logging Example - Error Handling","Tests","Thu Dec 04 10:43:57 UTC 2025","passed","Thu Dec 04 10:43:57 UTC 2025","Logging Example","ProjectA","",""
"","148","Wrapper Click Demo (Project A)","Tests","Thu Dec 04 10:43:55 UTC 2025","failed","Thu Dec 04 10:43:55 UTC 2025","Example","ProjectA","",""
"","2240","User","Tests","Thu Dec 04 10:44:00 UTC 2025","failed","Thu Dec 04 10:44:02 UTC 2025","Autowelt","ProjectHUK","",""
"Demonstrates logging with variables and expressions","18","Logging Example - Variable Logging","Tests","Thu Dec 04 10:43:57 UTC 2025","passed","Thu Dec 04 10:43:57 UTC 2025","Logging Example","ProjectA","",""
"","6","Check Detection Only","","Thu Dec 04 10:43:52 UTC 2025","failed","Thu Dec 04 10:43:52 UTC 2025","Home","Tests","",""
"","353","Example Domain Title Data Driven [Caps]","","Thu Dec 04 10:43:54 UTC 2025","passed","Thu Dec 04 10:43:54 UTC 2025","Data Driven Example","Tests","",""
"","3186","Open Page in new Tab","Tests","Thu Dec 04 10:44:00 UTC 2025","failed","Thu Dec 04 10:44:04 UTC 2025","Home","ProjectHUK","",""
"","2007","User Can Submit Vehicle Data Successfully","Tests","Thu Dec 04 10:44:05 UTC 2025","passed","Thu Dec 04 10:44:07 UTC 2025","Test","ProjectHUK","",""
"Demonstrates all available log levels","49","Logging Example - All Log Levels","Tests","Thu Dec 04 10:43:55 UTC 2025","passed","Thu Dec 04 10:43:55 UTC 2025","Logging Example","ProjectA","",""
"","555","Example Domain Title Data Driven [Localized]","","Thu Dec 04 10:43:53 UTC 2025","passed","Thu Dec 04 10:43:54 UTC 2025","Data Driven Example","Tests","",""
