"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","210","Logging Example - Variable Logging","","Fri May 22 10:52:41 UTC 2026","passed","Fri May 22 10:52:41 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","899","Playwright Via Browser - Evaluate JS (Same Session)","","Fri May 22 10:52:44 UTC 2026","passed","Fri May 22 10:52:44 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","436","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri May 22 10:52:44 UTC 2026","skipped","Fri May 22 10:52:45 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","2562","Example Domain Title From CSV","","Fri May 22 10:51:39 UTC 2026","passed","Fri May 22 10:51:42 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","295","Logging Example - Data Processing Loop","","Fri May 22 10:52:41 UTC 2026","passed","Fri May 22 10:52:41 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1347","Wrapper Click Demo (Project A)","","Fri May 22 10:51:44 UTC 2026","passed","Fri May 22 10:51:45 UTC 2026","Example","Tests Gherkin Generated","",""
"","1803","High Example (Project A)","","Fri May 22 10:51:47 UTC 2026","passed","Fri May 22 10:51:48 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","760","Run interface with two documents","","Fri May 22 10:52:42 UTC 2026","failed","Fri May 22 10:52:43 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","18036","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri May 22 10:51:49 UTC 2026","failed","Fri May 22 10:52:07 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","667","Logging Example - Browser Test With Logging","","Fri May 22 10:52:40 UTC 2026","passed","Fri May 22 10:52:40 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","881","Logging Example - All Log Levels","","Fri May 22 10:52:39 UTC 2026","passed","Fri May 22 10:52:40 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","364","Logging Example - Error Handling","","Fri May 22 10:52:40 UTC 2026","passed","Fri May 22 10:52:41 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","18500","Fahrzeugdaten und optische Daten erfassen","","Fri May 22 10:52:19 UTC 2026","failed","Fri May 22 10:52:38 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","35572","HUK noRouting LowKeys Demo","","Fri May 22 10:52:26 UTC 2026","failed","Fri May 22 10:53:01 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","38998","HUK Autowelt LowKeys Demo","","Fri May 22 10:51:39 UTC 2026","failed","Fri May 22 10:52:18 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","17182","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri May 22 10:52:07 UTC 2026","failed","Fri May 22 10:52:24 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
