"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","370","Uppercase","Tests","Fri Dec 19 08:32:44 UTC 2025","passed","Fri Dec 19 08:32:44 UTC 2025","Data Driven Example","Data Driven","",""
"Demonstrates logging throughout a browser test","564","Logging Example - Browser Test With Logging","Tests","Fri Dec 19 08:32:46 UTC 2025","passed","Fri Dec 19 08:32:47 UTC 2025","Logging Example","ProjectA","",""
"","306","Wrapper Click Demo (Project A)","Tests","Fri Dec 19 08:32:43 UTC 2025","passed","Fri Dec 19 08:32:43 UTC 2025","Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","256","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Fri Dec 19 08:32:47 UTC 2025","passed","Fri Dec 19 08:32:47 UTC 2025","PlaywrightExample","ProjectA","",""
"","6366","HUK Autowelt Demo Flow","Tests","Fri Dec 19 08:32:52 UTC 2025","passed","Fri Dec 19 08:32:58 UTC 2025","Autowelt","ProjectHUK","",""
"Demonstrates logging in loops with data processing","67","Logging Example - Data Processing Loop","Tests","Fri Dec 19 08:32:47 UTC 2025","passed","Fri Dec 19 08:32:47 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates all available log levels","122","Logging Example - All Log Levels","Tests","Fri Dec 19 08:32:45 UTC 2025","passed","Fri Dec 19 08:32:45 UTC 2025","Logging Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","5","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Fri Dec 19 08:32:47 UTC 2025","skipped","Fri Dec 19 08:32:47 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging with variables and expressions","17","Logging Example - Variable Logging","Tests","Fri Dec 19 08:32:47 UTC 2025","passed","Fri Dec 19 08:32:47 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in error scenarios","31","Logging Example - Error Handling","Tests","Fri Dec 19 08:32:47 UTC 2025","passed","Fri Dec 19 08:32:47 UTC 2025","Logging Example","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","9736","HUK Autowelt LowKeys Demo","Tests","Fri Dec 19 08:32:48 UTC 2025","passed","Fri Dec 19 08:32:58 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"","189","High Example (Project A)","Tests","Fri Dec 19 08:32:50 UTC 2025","passed","Fri Dec 19 08:32:50 UTC 2025","highExample","ProjectA","",""
"","341","Localized","Tests","Fri Dec 19 08:32:44 UTC 2025","passed","Fri Dec 19 08:32:44 UTC 2025","Data Driven Example","Data Driven","",""
"","1672","Default","Tests","Fri Dec 19 08:32:42 UTC 2025","passed","Fri Dec 19 08:32:44 UTC 2025","Data Driven Example","Data Driven","",""
