"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1904","User","Tests","Thu Dec 04 10:58:12 UTC 2025","failed","Thu Dec 04 10:58:14 UTC 2025","Autowelt","ProjectHUK","",""
"Demonstrates all available log levels","62","Logging Example - All Log Levels","Tests","Thu Dec 04 10:58:07 UTC 2025","passed","Thu Dec 04 10:58:07 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in loops with data processing","30","Logging Example - Data Processing Loop","Tests","Thu Dec 04 10:58:09 UTC 2025","passed","Thu Dec 04 10:58:09 UTC 2025","Logging Example","ProjectA","",""
"","564","Example Domain Title Data Driven [Localized]","","Thu Dec 04 10:58:05 UTC 2025","passed","Thu Dec 04 10:58:05 UTC 2025","Data Driven Example","Tests","",""
"","3093","Open Page in new Tab","Tests","Thu Dec 04 10:58:13 UTC 2025","failed","Thu Dec 04 10:58:16 UTC 2025","Home","ProjectHUK","",""
"","531","Example Domain Title Data Driven [Caps]","","Thu Dec 04 10:58:05 UTC 2025","passed","Thu Dec 04 10:58:06 UTC 2025","Data Driven Example","Tests","",""
"Demonstrates logging in error scenarios","20","Logging Example - Error Handling","Tests","Thu Dec 04 10:58:09 UTC 2025","passed","Thu Dec 04 10:58:09 UTC 2025","Logging Example","ProjectA","",""
"","1056","High Example (Project A)","Tests","Thu Dec 04 10:58:10 UTC 2025","failed","Thu Dec 04 10:58:11 UTC 2025","highExample","ProjectA","",""
"Demonstrates logging throughout a browser test","668","Logging Example - Browser Test With Logging","Tests","Thu Dec 04 10:58:08 UTC 2025","passed","Thu Dec 04 10:58:09 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","274","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Thu Dec 04 10:58:09 UTC 2025","passed","Thu Dec 04 10:58:09 UTC 2025","PlaywrightExample","ProjectA","",""
"","1586","User Can Submit Vehicle Data Successfully","Tests","Thu Dec 04 10:58:16 UTC 2025","passed","Thu Dec 04 10:58:18 UTC 2025","Test","ProjectHUK","",""
"","5","Check Detection Only","","Thu Dec 04 10:58:03 UTC 2025","failed","Thu Dec 04 10:58:03 UTC 2025","Home","Tests","",""
"Demonstrates logging with variables and expressions","11","Logging Example - Variable Logging","Tests","Thu Dec 04 10:58:09 UTC 2025","passed","Thu Dec 04 10:58:09 UTC 2025","Logging Example","ProjectA","",""
"","1462","Example Domain Title Data Driven [Default]","","Thu Dec 04 10:58:03 UTC 2025","passed","Thu Dec 04 10:58:05 UTC 2025","Data Driven Example","Tests","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","6","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Thu Dec 04 10:58:09 UTC 2025","skipped","Thu Dec 04 10:58:09 UTC 2025","PlaywrightExample","ProjectA","",""
"","157","Wrapper Click Demo (Project A)","Tests","Thu Dec 04 10:58:06 UTC 2025","failed","Thu Dec 04 10:58:06 UTC 2025","Example","ProjectA","",""
