"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24486","HUK Autowelt Demo Flow","Tests","Mon Feb 16 10:09:27 UTC 2026","failed","Mon Feb 16 10:09:51 UTC 2026","Autowelt","ProjectHUK","",""
"","1324","Uppercase","Tests","Mon Feb 16 10:09:18 UTC 2026","passed","Mon Feb 16 10:09:20 UTC 2026","Data Driven Example","Data Driven","",""
"Demonstrates logging in error scenarios","47","Logging Example - Error Handling","Tests","Mon Feb 16 10:09:21 UTC 2026","passed","Mon Feb 16 10:09:21 UTC 2026","Logging Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","6","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Mon Feb 16 10:09:23 UTC 2026","skipped","Mon Feb 16 10:09:23 UTC 2026","PlaywrightExample","ProjectA","",""
"Demonstrates logging throughout a browser test","984","Logging Example - Browser Test With Logging","Tests","Mon Feb 16 10:09:20 UTC 2026","passed","Mon Feb 16 10:09:21 UTC 2026","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","297","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Mon Feb 16 10:09:23 UTC 2026","passed","Mon Feb 16 10:09:23 UTC 2026","PlaywrightExample","ProjectA","",""
"Demonstrates all available log levels","54","Logging Example - All Log Levels","Tests","Mon Feb 16 10:09:19 UTC 2026","passed","Mon Feb 16 10:09:19 UTC 2026","Logging Example","ProjectA","",""
"","219","High Example (Project A)","Tests","Mon Feb 16 10:09:24 UTC 2026","passed","Mon Feb 16 10:09:24 UTC 2026","highExample","ProjectA","",""
"Demonstrates logging with variables and expressions","30","Logging Example - Variable Logging","Tests","Mon Feb 16 10:09:21 UTC 2026","passed","Mon Feb 16 10:09:22 UTC 2026","Logging Example","ProjectA","",""
"Demonstrates logging in loops with data processing","82","Logging Example - Data Processing Loop","Tests","Mon Feb 16 10:09:21 UTC 2026","passed","Mon Feb 16 10:09:21 UTC 2026","Logging Example","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","16048","HUK Autowelt LowKeys Demo","Tests","Mon Feb 16 10:09:25 UTC 2026","failed","Mon Feb 16 10:09:41 UTC 2026","AutoWelt LowKeys","ProjectHUK","",""
"","482","Wrapper Click Demo (Project A)","Tests","Mon Feb 16 10:09:16 UTC 2026","passed","Mon Feb 16 10:09:17 UTC 2026","Example","ProjectA","",""
"","2422","Default","Tests","Mon Feb 16 10:09:15 UTC 2026","passed","Mon Feb 16 10:09:17 UTC 2026","Data Driven Example","Data Driven","",""
"","910","Localized","Tests","Mon Feb 16 10:09:17 UTC 2026","passed","Mon Feb 16 10:09:18 UTC 2026","Data Driven Example","Data Driven","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords.
Die Keywords kommen direct von Browser Library. No wrapping Action-Keywords.","15420","HUK Autowelt LowKeys Demo","Tests","Mon Feb 16 10:09:42 UTC 2026","failed","Mon Feb 16 10:09:57 UTC 2026","HUK noRouting","ProjectHUK","",""
