"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18516","Fahrzeugdaten und optische Daten erfassen","","Thu May 21 09:58:48 UTC 2026","failed","Thu May 21 09:59:06 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","328","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu May 21 09:59:15 UTC 2026","skipped","Thu May 21 09:59:15 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","17760","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu May 21 09:58:35 UTC 2026","failed","Thu May 21 09:58:53 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","499","Logging Example - Browser Test With Logging","","Thu May 21 09:59:08 UTC 2026","passed","Thu May 21 09:59:08 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1835","Example Domain Title From CSV","","Thu May 21 09:58:08 UTC 2026","passed","Thu May 21 09:58:10 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","788","Logging Example - All Log Levels","","Thu May 21 09:59:07 UTC 2026","passed","Thu May 21 09:59:08 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","264","Logging Example - Error Handling","","Thu May 21 09:59:08 UTC 2026","passed","Thu May 21 09:59:09 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1429","Wrapper Click Demo (Project A)","","Thu May 21 09:58:11 UTC 2026","passed","Thu May 21 09:58:12 UTC 2026","Example","Tests Gherkin Generated","",""
"","855","Run textual PDF comparison","","Thu May 21 09:59:10 UTC 2026","failed","Thu May 21 09:59:11 UTC 2026","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","280","Logging Example - Variable Logging","","Thu May 21 09:59:09 UTC 2026","passed","Thu May 21 09:59:09 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","18801","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu May 21 09:58:16 UTC 2026","failed","Thu May 21 09:58:35 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1398","High Example (Project A)","","Thu May 21 09:58:14 UTC 2026","passed","Thu May 21 09:58:15 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","277","Logging Example - Data Processing Loop","","Thu May 21 09:59:09 UTC 2026","passed","Thu May 21 09:59:09 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1090","Playwright Via Browser - Evaluate JS (Same Session)","","Thu May 21 09:59:14 UTC 2026","passed","Thu May 21 09:59:15 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","38378","HUK Autowelt LowKeys Demo","","Thu May 21 09:58:08 UTC 2026","failed","Thu May 21 09:58:46 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","836","Run interface with two documents","","Thu May 21 09:59:12 UTC 2026","failed","Thu May 21 09:59:13 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","35168","HUK noRouting LowKeys Demo","","Thu May 21 09:58:54 UTC 2026","failed","Thu May 21 09:59:29 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
