"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","257","Logging Example - Error Handling","","Thu Mar 05 14:38:54 UTC 2026","passed","Thu Mar 05 14:38:55 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1365","High Example (Project A)","","Thu Mar 05 14:38:13 UTC 2026","passed","Thu Mar 05 14:38:15 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","25412","Fahrzeugdaten und optische Daten erfassen","","Thu Mar 05 14:38:18 UTC 2026","failed","Thu Mar 05 14:38:43 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","279","Logging Example - Data Processing Loop","","Thu Mar 05 14:38:55 UTC 2026","passed","Thu Mar 05 14:38:55 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","620","Logging Example - Browser Test With Logging","","Thu Mar 05 14:38:54 UTC 2026","passed","Thu Mar 05 14:38:54 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","360","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu Mar 05 14:38:57 UTC 2026","skipped","Thu Mar 05 14:38:58 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","898","Logging Example - All Log Levels","","Thu Mar 05 14:38:53 UTC 2026","passed","Thu Mar 05 14:38:54 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1462","Wrapper Click Demo (Project A)","","Thu Mar 05 14:38:11 UTC 2026","passed","Thu Mar 05 14:38:12 UTC 2026","Example","Tests Gherkin Generated","",""
"","1163","Playwright Via Browser - Evaluate JS (Same Session)","","Thu Mar 05 14:38:56 UTC 2026","passed","Thu Mar 05 14:38:57 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","24306","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu Mar 05 14:38:16 UTC 2026","failed","Thu Mar 05 14:38:40 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","8706","HUK Autowelt LowKeys Demo","","Thu Mar 05 14:38:08 UTC 2026","passed","Thu Mar 05 14:38:17 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","284","Logging Example - Variable Logging","","Thu Mar 05 14:38:55 UTC 2026","passed","Thu Mar 05 14:38:55 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","6766","HUK noRouting LowKeys Demo","","Thu Mar 05 14:38:45 UTC 2026","passed","Thu Mar 05 14:38:51 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","1777","Example Domain Title From CSV","","Thu Mar 05 14:38:08 UTC 2026","passed","Thu Mar 05 14:38:10 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","23842","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu Mar 05 14:38:40 UTC 2026","failed","Thu Mar 05 14:39:04 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
