"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","277","Logging Example - Error Handling","","Wed Mar 25 08:16:25 UTC 2026","passed","Wed Mar 25 08:16:25 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","263","Logging Example - Variable Logging","","Wed Mar 25 08:16:26 UTC 2026","passed","Wed Mar 25 08:16:26 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","897","Logging Example - All Log Levels","","Wed Mar 25 08:16:23 UTC 2026","passed","Wed Mar 25 08:16:24 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1662","High Example (Project A)","","Wed Mar 25 08:15:30 UTC 2026","passed","Wed Mar 25 08:15:31 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","36012","HUK noRouting LowKeys Demo","","Wed Mar 25 08:16:10 UTC 2026","failed","Wed Mar 25 08:16:46 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","1124","Playwright Via Browser - Evaluate JS (Same Session)","","Wed Mar 25 08:16:31 UTC 2026","passed","Wed Mar 25 08:16:32 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","685","Logging Example - Browser Test With Logging","","Wed Mar 25 08:16:24 UTC 2026","passed","Wed Mar 25 08:16:25 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1239","Wrapper Click Demo (Project A)","","Wed Mar 25 08:15:27 UTC 2026","passed","Wed Mar 25 08:15:28 UTC 2026","Example","Tests Gherkin Generated","",""
"","1892","Example Domain Title From CSV","","Wed Mar 25 08:15:24 UTC 2026","passed","Wed Mar 25 08:15:26 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","872","Run interface with two documents","","Wed Mar 25 08:16:29 UTC 2026","failed","Wed Mar 25 08:16:30 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","373","Playwright Direct Example - H1 Text And PDF (Chromium)","","Wed Mar 25 08:16:32 UTC 2026","skipped","Wed Mar 25 08:16:32 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","17779","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Wed Mar 25 08:15:51 UTC 2026","failed","Wed Mar 25 08:16:08 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","874","Run textual PDF comparison","","Wed Mar 25 08:16:27 UTC 2026","failed","Wed Mar 25 08:16:28 UTC 2026","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","18067","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Wed Mar 25 08:15:32 UTC 2026","failed","Wed Mar 25 08:15:51 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","292","Logging Example - Data Processing Loop","","Wed Mar 25 08:16:25 UTC 2026","passed","Wed Mar 25 08:16:26 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","18964","Fahrzeugdaten und optische Daten erfassen","","Wed Mar 25 08:16:03 UTC 2026","failed","Wed Mar 25 08:16:22 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","38026","HUK Autowelt LowKeys Demo","","Wed Mar 25 08:15:24 UTC 2026","failed","Wed Mar 25 08:16:02 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
