"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Check Detection Only","","Wed Dec 03 13:50:09 UTC 2025","failed","Wed Dec 03 13:50:09 UTC 2025","Home","Tests","",""
"","1890","User Can Submit Vehicle Data Successfully","Tests","Wed Dec 03 13:50:21 UTC 2025","passed","Wed Dec 03 13:50:23 UTC 2025","Test","ProjectHUK","",""
"","142","Wrapper Click Demo (Project A)","Tests","Wed Dec 03 13:50:12 UTC 2025","failed","Wed Dec 03 13:50:12 UTC 2025","Example","ProjectA","",""
"","1465","Example Domain Title Data Driven [Default]","","Wed Dec 03 13:50:09 UTC 2025","passed","Wed Dec 03 13:50:10 UTC 2025","Data Driven Example","Tests","",""
"Demonstrates logging in error scenarios","16","Logging Example - Error Handling","Tests","Wed Dec 03 13:50:14 UTC 2025","passed","Wed Dec 03 13:50:14 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging throughout a browser test","578","Logging Example - Browser Test With Logging","Tests","Wed Dec 03 13:50:13 UTC 2025","passed","Wed Dec 03 13:50:14 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates all available log levels","47","Logging Example - All Log Levels","Tests","Wed Dec 03 13:50:13 UTC 2025","passed","Wed Dec 03 13:50:13 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","186","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Wed Dec 03 13:50:14 UTC 2025","passed","Wed Dec 03 13:50:14 UTC 2025","PlaywrightExample","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","5","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Wed Dec 03 13:50:14 UTC 2025","skipped","Wed Dec 03 13:50:14 UTC 2025","PlaywrightExample","ProjectA","",""
"","469","Example Domain Title Data Driven [Caps]","","Wed Dec 03 13:50:11 UTC 2025","passed","Wed Dec 03 13:50:11 UTC 2025","Data Driven Example","Tests","",""
"","433","Example Domain Title Data Driven [Localized]","","Wed Dec 03 13:50:10 UTC 2025","passed","Wed Dec 03 13:50:11 UTC 2025","Data Driven Example","Tests","",""
"Demonstrates logging with variables and expressions","10","Logging Example - Variable Logging","Tests","Wed Dec 03 13:50:14 UTC 2025","passed","Wed Dec 03 13:50:14 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in loops with data processing","23","Logging Example - Data Processing Loop","Tests","Wed Dec 03 13:50:14 UTC 2025","passed","Wed Dec 03 13:50:14 UTC 2025","Logging Example","ProjectA","",""
"","3088","Open Page in new Tab","Tests","Wed Dec 03 13:50:17 UTC 2025","failed","Wed Dec 03 13:50:20 UTC 2025","Home","ProjectHUK","",""
"","2148","User","Tests","Wed Dec 03 13:50:17 UTC 2025","failed","Wed Dec 03 13:50:19 UTC 2025","Autowelt","ProjectHUK","",""
"","932","High Example (Project A)","Tests","Wed Dec 03 13:50:15 UTC 2025","failed","Wed Dec 03 13:50:16 UTC 2025","highExample","ProjectA","",""
