"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","549","Example Domain Title Data Driven [Caps]","Tests","Mon Dec 08 15:34:13 UTC 2025","passed","Mon Dec 08 15:34:14 UTC 2025","Data Driven Example","ProjectA","",""
"","294","Wrapper Click Demo (Project A)","Tests","Mon Dec 08 15:34:12 UTC 2025","passed","Mon Dec 08 15:34:13 UTC 2025","Example","ProjectA","",""
"","208","High Example (Project A)","Tests","Mon Dec 08 15:34:18 UTC 2025","passed","Mon Dec 08 15:34:18 UTC 2025","highExample","ProjectA","",""
"","1752","Example Domain Title Data Driven [Default]","Tests","Mon Dec 08 15:34:11 UTC 2025","passed","Mon Dec 08 15:34:13 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates all available log levels","39","Logging Example - All Log Levels","Tests","Mon Dec 08 15:34:14 UTC 2025","passed","Mon Dec 08 15:34:14 UTC 2025","Logging Example","ProjectA","",""
"","425","Example Domain Title Data Driven [Localized]","Tests","Mon Dec 08 15:34:13 UTC 2025","passed","Mon Dec 08 15:34:13 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging throughout a browser test","570","Logging Example - Browser Test With Logging","Tests","Mon Dec 08 15:34:15 UTC 2025","passed","Mon Dec 08 15:34:15 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in error scenarios","27","Logging Example - Error Handling","Tests","Mon Dec 08 15:34:15 UTC 2025","passed","Mon Dec 08 15:34:15 UTC 2025","Logging Example","ProjectA","",""
"","7439","HUK Autowelt Demo Flow","Tests","Mon Dec 08 15:34:20 UTC 2025","passed","Mon Dec 08 15:34:28 UTC 2025","Autowelt","ProjectHUK","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","9345","HUK Autowelt LowKeys Demo","Tests","Mon Dec 08 15:34:18 UTC 2025","passed","Mon Dec 08 15:34:27 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","6","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Mon Dec 08 15:34:16 UTC 2025","skipped","Mon Dec 08 15:34:16 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging with variables and expressions","17","Logging Example - Variable Logging","Tests","Mon Dec 08 15:34:15 UTC 2025","passed","Mon Dec 08 15:34:15 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in loops with data processing","52","Logging Example - Data Processing Loop","Tests","Mon Dec 08 15:34:15 UTC 2025","passed","Mon Dec 08 15:34:15 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","277","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Mon Dec 08 15:34:16 UTC 2025","passed","Mon Dec 08 15:34:16 UTC 2025","PlaywrightExample","ProjectA","",""
