"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Demonstrates logging throughout a browser test","497","Logging Example - Browser Test With Logging","Tests","Wed Dec 03 10:27:00 UTC 2025","passed","Wed Dec 03 10:27:00 UTC 2025","Logging Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","8","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Wed Dec 03 10:27:01 UTC 2025","skipped","Wed Dec 03 10:27:01 UTC 2025","PlaywrightExample","ProjectA","",""
"","3514","Open Page in new Tab","Tests","Wed Dec 03 10:27:04 UTC 2025","failed","Wed Dec 03 10:27:08 UTC 2025","Home","ProjectHUK","",""
"","1502","Example Domain Title Data Driven [Default]","","Wed Dec 03 10:26:55 UTC 2025","passed","Wed Dec 03 10:26:57 UTC 2025","Data Driven Example","Tests","",""
"Demonstrates all available log levels","62","Logging Example - All Log Levels","Tests","Wed Dec 03 10:26:59 UTC 2025","passed","Wed Dec 03 10:26:59 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in loops with data processing","44","Logging Example - Data Processing Loop","Tests","Wed Dec 03 10:27:01 UTC 2025","passed","Wed Dec 03 10:27:01 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in error scenarios","16","Logging Example - Error Handling","Tests","Wed Dec 03 10:27:00 UTC 2025","passed","Wed Dec 03 10:27:01 UTC 2025","Logging Example","ProjectA","",""
"","141","Wrapper Click Demo (Project A)","Tests","Wed Dec 03 10:26:58 UTC 2025","failed","Wed Dec 03 10:26:58 UTC 2025","Example","ProjectA","",""
"","1506","User Can Submit Vehicle Data Successfully","Tests","Wed Dec 03 10:27:08 UTC 2025","passed","Wed Dec 03 10:27:10 UTC 2025","Test","ProjectHUK","",""
"Demonstrates logging with variables and expressions","35","Logging Example - Variable Logging","Tests","Wed Dec 03 10:27:01 UTC 2025","passed","Wed Dec 03 10:27:01 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","230","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Wed Dec 03 10:27:01 UTC 2025","passed","Wed Dec 03 10:27:01 UTC 2025","PlaywrightExample","ProjectA","",""
"","386","Example Domain Title Data Driven [Caps]","","Wed Dec 03 10:26:57 UTC 2025","passed","Wed Dec 03 10:26:58 UTC 2025","Data Driven Example","Tests","",""
"","1352","High Example (Project A)","Tests","Wed Dec 03 10:27:02 UTC 2025","passed","Wed Dec 03 10:27:03 UTC 2025","highExample","ProjectA","",""
"","419","Example Domain Title Data Driven [Localized]","","Wed Dec 03 10:26:57 UTC 2025","passed","Wed Dec 03 10:26:57 UTC 2025","Data Driven Example","Tests","",""
"","6","Check Detection Only","","Wed Dec 03 10:26:55 UTC 2025","failed","Wed Dec 03 10:26:55 UTC 2025","Home","Tests","",""
"","2190","User","Tests","Wed Dec 03 10:27:04 UTC 2025","failed","Wed Dec 03 10:27:06 UTC 2025","Autowelt","ProjectHUK","",""
