"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8904","HUK Autowelt LowKeys Demo","","Thu Mar 19 12:40:35 UTC 2026","passed","Thu Mar 19 12:40:44 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","24679","Fahrzeugdaten und optische Daten erfassen","","Thu Mar 19 12:40:45 UTC 2026","failed","Thu Mar 19 12:41:10 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","289","Logging Example - Variable Logging","","Thu Mar 19 12:41:22 UTC 2026","passed","Thu Mar 19 12:41:22 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1495","Wrapper Click Demo (Project A)","","Thu Mar 19 12:40:39 UTC 2026","passed","Thu Mar 19 12:40:40 UTC 2026","Example","Tests Gherkin Generated","",""
"","26196","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu Mar 19 12:40:44 UTC 2026","failed","Thu Mar 19 12:41:10 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","397","Logging Example - Error Handling","","Thu Mar 19 12:41:21 UTC 2026","passed","Thu Mar 19 12:41:22 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","2089","Example Domain Title From CSV","","Thu Mar 19 12:40:35 UTC 2026","passed","Thu Mar 19 12:40:37 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","27137","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu Mar 19 12:41:10 UTC 2026","failed","Thu Mar 19 12:41:37 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","7032","HUK noRouting LowKeys Demo","","Thu Mar 19 12:41:11 UTC 2026","passed","Thu Mar 19 12:41:18 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","357","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu Mar 19 12:41:28 UTC 2026","skipped","Thu Mar 19 12:41:28 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1188","Run interface with two documents","","Thu Mar 19 12:41:24 UTC 2026","failed","Thu Mar 19 12:41:25 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","1238","Playwright Via Browser - Evaluate JS (Same Session)","","Thu Mar 19 12:41:26 UTC 2026","passed","Thu Mar 19 12:41:28 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1661","High Example (Project A)","","Thu Mar 19 12:40:41 UTC 2026","passed","Thu Mar 19 12:40:43 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","716","Logging Example - Browser Test With Logging","","Thu Mar 19 12:41:21 UTC 2026","passed","Thu Mar 19 12:41:21 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1065","Logging Example - All Log Levels","","Thu Mar 19 12:41:20 UTC 2026","passed","Thu Mar 19 12:41:21 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","325","Logging Example - Data Processing Loop","","Thu Mar 19 12:41:22 UTC 2026","passed","Thu Mar 19 12:41:22 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
