"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","69579","Fahrzeugdaten und optische Daten erfassen","","Fri Feb 20 08:50:09 UTC 2026","passed","Fri Feb 20 08:51:19 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","471","Logging Example - Data Processing Loop","","Fri Feb 20 08:51:30 UTC 2026","passed","Fri Feb 20 08:51:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","409","Logging Example - Error Handling","","Fri Feb 20 08:51:30 UTC 2026","passed","Fri Feb 20 08:51:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","69793","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Feb 20 08:50:06 UTC 2026","passed","Fri Feb 20 08:51:16 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1244","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Feb 20 08:51:33 UTC 2026","passed","Fri Feb 20 08:51:34 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","10001","HUK Autowelt LowKeys Demo","","Fri Feb 20 08:49:58 UTC 2026","passed","Fri Feb 20 08:50:08 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","358","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Feb 20 08:51:34 UTC 2026","skipped","Fri Feb 20 08:51:34 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","394","Logging Example - Variable Logging","","Fri Feb 20 08:51:31 UTC 2026","passed","Fri Feb 20 08:51:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1821","Example Domain Title From CSV","","Fri Feb 20 08:49:58 UTC 2026","passed","Fri Feb 20 08:50:00 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","1483","High Example (Project A)","","Fri Feb 20 08:50:04 UTC 2026","passed","Fri Feb 20 08:50:05 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","70408","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Feb 20 08:51:16 UTC 2026","passed","Fri Feb 20 08:52:26 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","940","Logging Example - Browser Test With Logging","","Fri Feb 20 08:51:29 UTC 2026","passed","Fri Feb 20 08:51:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1360","Wrapper Click Demo (Project A)","","Fri Feb 20 08:50:01 UTC 2026","passed","Fri Feb 20 08:50:02 UTC 2026","Example","Tests Gherkin Generated","",""
"","5888","HUK noRouting LowKeys Demo","","Fri Feb 20 08:51:20 UTC 2026","passed","Fri Feb 20 08:51:26 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","1287","Logging Example - All Log Levels","","Fri Feb 20 08:51:28 UTC 2026","passed","Fri Feb 20 08:51:29 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
