"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","114","Wrapper Click Demo (Project A)","Tests","Wed Dec 03 07:56:21 UTC 2025","failed","Wed Dec 03 07:56:21 UTC 2025","Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","257","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Wed Dec 03 07:56:24 UTC 2025","passed","Wed Dec 03 07:56:24 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging in error scenarios","19","Logging Example - Error Handling","Tests","Wed Dec 03 07:56:24 UTC 2025","passed","Wed Dec 03 07:56:24 UTC 2025","Logging Example","ProjectA","",""
"","565","Example Domain Title Data Driven [Caps]","","Wed Dec 03 07:56:21 UTC 2025","passed","Wed Dec 03 07:56:21 UTC 2025","Data Driven Example","Tests","",""
"","3196","Open Page in new Tab","Tests","Wed Dec 03 07:56:28 UTC 2025","failed","Wed Dec 03 07:56:31 UTC 2025","Home","ProjectHUK","",""
"Demonstrates logging with variables and expressions","20","Logging Example - Variable Logging","Tests","Wed Dec 03 07:56:24 UTC 2025","passed","Wed Dec 03 07:56:24 UTC 2025","Logging Example","ProjectA","",""
"","1189","High Example (Project A)","Tests","Wed Dec 03 07:56:26 UTC 2025","passed","Wed Dec 03 07:56:27 UTC 2025","highExample","ProjectA","",""
"","1544","Example Domain Title Data Driven [Default]","","Wed Dec 03 07:56:18 UTC 2025","passed","Wed Dec 03 07:56:20 UTC 2025","Data Driven Example","Tests","",""
"","12540","User","Tests","Wed Dec 03 07:56:27 UTC 2025","failed","Wed Dec 03 07:56:40 UTC 2025","Autowelt","ProjectHUK","",""
"Demonstrates all available log levels","62","Logging Example - All Log Levels","Tests","Wed Dec 03 07:56:23 UTC 2025","passed","Wed Dec 03 07:56:23 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging throughout a browser test","656","Logging Example - Browser Test With Logging","Tests","Wed Dec 03 07:56:24 UTC 2025","passed","Wed Dec 03 07:56:24 UTC 2025","Logging Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","10","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Wed Dec 03 07:56:24 UTC 2025","skipped","Wed Dec 03 07:56:24 UTC 2025","PlaywrightExample","ProjectA","",""
"","6","Check Detection Only","","Wed Dec 03 07:56:18 UTC 2025","failed","Wed Dec 03 07:56:18 UTC 2025","Home","Tests","",""
"","665","Example Domain Title Data Driven [Localized]","","Wed Dec 03 07:56:20 UTC 2025","passed","Wed Dec 03 07:56:21 UTC 2025","Data Driven Example","Tests","",""
"Demonstrates logging in loops with data processing","50","Logging Example - Data Processing Loop","Tests","Wed Dec 03 07:56:24 UTC 2025","passed","Wed Dec 03 07:56:24 UTC 2025","Logging Example","ProjectA","",""
"","1717","User Can Submit Vehicle Data Successfully","Tests","Wed Dec 03 07:56:33 UTC 2025","passed","Wed Dec 03 07:56:35 UTC 2025","Test","ProjectHUK","",""
