"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","327","Logging Example - Error Handling","","Thu Mar 05 08:52:38 UTC 2026","passed","Thu Mar 05 08:52:39 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","26004","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu Mar 05 08:52:23 UTC 2026","failed","Thu Mar 05 08:52:49 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","312","Logging Example - Data Processing Loop","","Thu Mar 05 08:52:39 UTC 2026","passed","Thu Mar 05 08:52:39 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","290","Logging Example - Variable Logging","","Thu Mar 05 08:52:39 UTC 2026","passed","Thu Mar 05 08:52:39 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1210","Wrapper Click Demo (Project A)","","Thu Mar 05 08:51:52 UTC 2026","passed","Thu Mar 05 08:51:53 UTC 2026","Example","Tests Gherkin Generated","",""
"","25773","Fahrzeugdaten und optische Daten erfassen","","Thu Mar 05 08:52:00 UTC 2026","failed","Thu Mar 05 08:52:26 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","377","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu Mar 05 08:52:42 UTC 2026","skipped","Thu Mar 05 08:52:42 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","10325","HUK Autowelt LowKeys Demo","","Thu Mar 05 08:51:49 UTC 2026","passed","Thu Mar 05 08:51:59 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","7151","HUK noRouting LowKeys Demo","","Thu Mar 05 08:52:27 UTC 2026","passed","Thu Mar 05 08:52:35 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","1266","High Example (Project A)","","Thu Mar 05 08:51:54 UTC 2026","passed","Thu Mar 05 08:51:56 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","26082","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu Mar 05 08:51:57 UTC 2026","failed","Thu Mar 05 08:52:23 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","714","Logging Example - Browser Test With Logging","","Thu Mar 05 08:52:38 UTC 2026","passed","Thu Mar 05 08:52:38 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1159","Playwright Via Browser - Evaluate JS (Same Session)","","Thu Mar 05 08:52:40 UTC 2026","passed","Thu Mar 05 08:52:42 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1434","Logging Example - All Log Levels","","Thu Mar 05 08:52:36 UTC 2026","passed","Thu Mar 05 08:52:38 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1945","Example Domain Title From CSV","","Thu Mar 05 08:51:49 UTC 2026","passed","Thu Mar 05 08:51:51 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
