"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","835","Run interface with two documents","","Fri Mar 20 07:14:35 UTC 2026","failed","Fri Mar 20 07:14:36 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","722","Logging Example - Browser Test With Logging","","Fri Mar 20 07:14:30 UTC 2026","passed","Fri Mar 20 07:14:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1794","Wrapper Click Demo (Project A)","","Fri Mar 20 07:13:50 UTC 2026","passed","Fri Mar 20 07:13:52 UTC 2026","Example","Tests Gherkin Generated","",""
"","1154","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Mar 20 07:14:37 UTC 2026","passed","Fri Mar 20 07:14:38 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","308","Logging Example - Data Processing Loop","","Fri Mar 20 07:14:31 UTC 2026","passed","Fri Mar 20 07:14:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","322","Logging Example - Error Handling","","Fri Mar 20 07:14:30 UTC 2026","passed","Fri Mar 20 07:14:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","349","Logging Example - Variable Logging","","Fri Mar 20 07:14:31 UTC 2026","passed","Fri Mar 20 07:14:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","991","Run textual PDF comparison","","Fri Mar 20 07:14:33 UTC 2026","failed","Fri Mar 20 07:14:34 UTC 2026","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","1070","Logging Example - All Log Levels","","Fri Mar 20 07:14:29 UTC 2026","passed","Fri Mar 20 07:14:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","23988","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Mar 20 07:13:55 UTC 2026","failed","Fri Mar 20 07:14:19 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","342","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Mar 20 07:14:38 UTC 2026","skipped","Fri Mar 20 07:14:38 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","5642","HUK noRouting LowKeys Demo","","Fri Mar 20 07:14:22 UTC 2026","passed","Fri Mar 20 07:14:27 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","1454","High Example (Project A)","","Fri Mar 20 07:13:53 UTC 2026","passed","Fri Mar 20 07:13:54 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","25233","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Mar 20 07:14:19 UTC 2026","failed","Fri Mar 20 07:14:45 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1999","Example Domain Title From CSV","","Fri Mar 20 07:13:47 UTC 2026","passed","Fri Mar 20 07:13:49 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","23994","Fahrzeugdaten und optische Daten erfassen","","Fri Mar 20 07:13:56 UTC 2026","failed","Fri Mar 20 07:14:20 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","8148","HUK Autowelt LowKeys Demo","","Fri Mar 20 07:13:47 UTC 2026","passed","Fri Mar 20 07:13:55 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
