"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1202","Logging Example - All Log Levels","","Fri Mar 06 15:28:19 UTC 2026","passed","Fri Mar 06 15:28:20 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","377","Logging Example - Error Handling","","Fri Mar 06 15:28:21 UTC 2026","passed","Fri Mar 06 15:28:22 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","24539","Fahrzeugdaten und optische Daten erfassen","","Fri Mar 06 15:27:45 UTC 2026","failed","Fri Mar 06 15:28:10 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","1463","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Mar 06 15:28:23 UTC 2026","passed","Fri Mar 06 15:28:25 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","898","Logging Example - Browser Test With Logging","","Fri Mar 06 15:28:20 UTC 2026","passed","Fri Mar 06 15:28:21 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","2388","Example Domain Title From CSV","","Fri Mar 06 15:27:34 UTC 2026","passed","Fri Mar 06 15:27:36 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","26423","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Mar 06 15:28:11 UTC 2026","failed","Fri Mar 06 15:28:38 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","296","Logging Example - Variable Logging","","Fri Mar 06 15:28:22 UTC 2026","passed","Fri Mar 06 15:28:22 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1808","High Example (Project A)","","Fri Mar 06 15:27:40 UTC 2026","passed","Fri Mar 06 15:27:42 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","368","Logging Example - Data Processing Loop","","Fri Mar 06 15:28:22 UTC 2026","passed","Fri Mar 06 15:28:22 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","28260","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Mar 06 15:27:43 UTC 2026","failed","Fri Mar 06 15:28:11 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","660","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Mar 06 15:28:25 UTC 2026","skipped","Fri Mar 06 15:28:26 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","10436","HUK Autowelt LowKeys Demo","","Fri Mar 06 15:27:34 UTC 2026","passed","Fri Mar 06 15:27:44 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","6822","HUK noRouting LowKeys Demo","","Fri Mar 06 15:28:11 UTC 2026","passed","Fri Mar 06 15:28:18 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","1373","Wrapper Click Demo (Project A)","","Fri Mar 06 15:27:37 UTC 2026","passed","Fri Mar 06 15:27:38 UTC 2026","Example","Tests Gherkin Generated","",""
