"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17520","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Wed Apr 29 11:28:24 UTC 2026","failed","Wed Apr 29 11:28:42 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","874","Logging Example - All Log Levels","","Wed Apr 29 11:29:13 UTC 2026","passed","Wed Apr 29 11:29:14 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","515","Logging Example - Browser Test With Logging","","Wed Apr 29 11:29:14 UTC 2026","passed","Wed Apr 29 11:29:14 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","34588","HUK noRouting LowKeys Demo","","Wed Apr 29 11:28:59 UTC 2026","failed","Wed Apr 29 11:29:34 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","1181","Playwright Via Browser - Evaluate JS (Same Session)","","Wed Apr 29 11:29:16 UTC 2026","passed","Wed Apr 29 11:29:17 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","37076","HUK Autowelt LowKeys Demo","","Wed Apr 29 11:28:16 UTC 2026","failed","Wed Apr 29 11:28:53 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1506","Wrapper Click Demo (Project A)","","Wed Apr 29 11:28:19 UTC 2026","passed","Wed Apr 29 11:28:21 UTC 2026","Example","Tests Gherkin Generated","",""
"","1715","Example Domain Title From CSV","","Wed Apr 29 11:28:16 UTC 2026","passed","Wed Apr 29 11:28:18 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","261","Logging Example - Variable Logging","","Wed Apr 29 11:29:15 UTC 2026","passed","Wed Apr 29 11:29:15 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","360","Playwright Direct Example - H1 Text And PDF (Chromium)","","Wed Apr 29 11:29:17 UTC 2026","skipped","Wed Apr 29 11:29:18 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1539","High Example (Project A)","","Wed Apr 29 11:28:22 UTC 2026","passed","Wed Apr 29 11:28:23 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","16168","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Wed Apr 29 11:28:42 UTC 2026","failed","Wed Apr 29 11:28:58 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","17354","Fahrzeugdaten und optische Daten erfassen","","Wed Apr 29 11:28:55 UTC 2026","failed","Wed Apr 29 11:29:12 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","279","Logging Example - Data Processing Loop","","Wed Apr 29 11:29:15 UTC 2026","passed","Wed Apr 29 11:29:15 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","262","Logging Example - Error Handling","","Wed Apr 29 11:29:14 UTC 2026","passed","Wed Apr 29 11:29:15 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
