"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1423","Wrapper Click Demo (Project A)","","Thu Mar 05 13:28:50 UTC 2026","passed","Thu Mar 05 13:28:51 UTC 2026","Example","Tests Gherkin Generated","",""
"","25415","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu Mar 05 13:28:55 UTC 2026","failed","Thu Mar 05 13:29:21 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","840","Logging Example - Browser Test With Logging","","Thu Mar 05 13:29:35 UTC 2026","passed","Thu Mar 05 13:29:36 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","242","Logging Example - Error Handling","","Thu Mar 05 13:29:36 UTC 2026","passed","Thu Mar 05 13:29:36 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","415","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu Mar 05 13:29:39 UTC 2026","skipped","Thu Mar 05 13:29:40 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","9891","HUK Autowelt LowKeys Demo","","Thu Mar 05 13:28:47 UTC 2026","passed","Thu Mar 05 13:28:57 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1115","Playwright Via Browser - Evaluate JS (Same Session)","","Thu Mar 05 13:29:38 UTC 2026","passed","Thu Mar 05 13:29:39 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","335","Logging Example - Data Processing Loop","","Thu Mar 05 13:29:36 UTC 2026","passed","Thu Mar 05 13:29:37 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","25769","Fahrzeugdaten und optische Daten erfassen","","Thu Mar 05 13:28:58 UTC 2026","failed","Thu Mar 05 13:29:24 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","272","Logging Example - Variable Logging","","Thu Mar 05 13:29:37 UTC 2026","passed","Thu Mar 05 13:29:37 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","7499","HUK noRouting LowKeys Demo","","Thu Mar 05 13:29:25 UTC 2026","passed","Thu Mar 05 13:29:33 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","26399","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu Mar 05 13:29:21 UTC 2026","failed","Thu Mar 05 13:29:47 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1408","Logging Example - All Log Levels","","Thu Mar 05 13:29:34 UTC 2026","passed","Thu Mar 05 13:29:35 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1978","Example Domain Title From CSV","","Thu Mar 05 13:28:47 UTC 2026","passed","Thu Mar 05 13:28:49 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","1455","High Example (Project A)","","Thu Mar 05 13:28:53 UTC 2026","passed","Thu Mar 05 13:28:54 UTC 2026","Highexample","Tests Gherkin Generated","",""
