"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1475","Wrapper Click Demo (Project A)","","Tue Feb 17 06:58:23 UTC 2026","passed","Tue Feb 17 06:58:25 UTC 2026","Example","Tests Gherkin Generated","",""
"","546","Logging Example - Data Processing Loop","","Tue Feb 17 06:58:55 UTC 2026","passed","Tue Feb 17 06:58:55 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","636","Playwright Direct Example - H1 Text And PDF (Chromium)","","Tue Feb 17 06:58:55 UTC 2026","skipped","Tue Feb 17 06:58:55 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","23192","Fahrzeugdaten und optische Daten erfassen","","Tue Feb 17 06:58:28 UTC 2026","failed","Tue Feb 17 06:58:51 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","479","Logging Example - Error Handling","","Tue Feb 17 06:58:54 UTC 2026","passed","Tue Feb 17 06:58:55 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","13847","HUK noRouting LowKeys Demo","","Tue Feb 17 06:58:37 UTC 2026","failed","Tue Feb 17 06:58:50 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","14505","HUK Autowelt LowKeys Demo","","Tue Feb 17 06:58:21 UTC 2026","failed","Tue Feb 17 06:58:35 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1781","Playwright Via Browser - Evaluate JS (Same Session)","","Tue Feb 17 06:58:53 UTC 2026","passed","Tue Feb 17 06:58:55 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1851","Example Domain Title From CSV","","Tue Feb 17 06:58:20 UTC 2026","passed","Tue Feb 17 06:58:22 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","371","Logging Example - Variable Logging","","Tue Feb 17 06:58:55 UTC 2026","passed","Tue Feb 17 06:58:56 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1049","Logging Example - Browser Test With Logging","","Tue Feb 17 06:58:53 UTC 2026","passed","Tue Feb 17 06:58:54 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1167","High Example (Project A)","","Tue Feb 17 06:58:26 UTC 2026","passed","Tue Feb 17 06:58:27 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1469","Logging Example - All Log Levels","","Tue Feb 17 06:58:52 UTC 2026","passed","Tue Feb 17 06:58:53 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
