"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","68562","Fahrzeugdaten und optische Daten erfassen","","Fri Feb 20 08:16:23 UTC 2026","passed","Fri Feb 20 08:17:32 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","10294","HUK Autowelt LowKeys Demo","","Fri Feb 20 08:16:11 UTC 2026","passed","Fri Feb 20 08:16:22 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","69281","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Feb 20 08:16:19 UTC 2026","passed","Fri Feb 20 08:17:29 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1870","Example Domain Title From CSV","","Fri Feb 20 08:16:11 UTC 2026","passed","Fri Feb 20 08:16:13 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","360","Logging Example - Variable Logging","","Fri Feb 20 08:17:45 UTC 2026","passed","Fri Feb 20 08:17:45 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","969","Logging Example - Browser Test With Logging","","Fri Feb 20 08:17:43 UTC 2026","passed","Fri Feb 20 08:17:44 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","70841","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Feb 20 08:17:29 UTC 2026","passed","Fri Feb 20 08:18:40 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","386","Logging Example - Error Handling","","Fri Feb 20 08:17:44 UTC 2026","passed","Fri Feb 20 08:17:44 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1316","Logging Example - All Log Levels","","Fri Feb 20 08:17:41 UTC 2026","passed","Fri Feb 20 08:17:43 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1444","High Example (Project A)","","Fri Feb 20 08:16:17 UTC 2026","passed","Fri Feb 20 08:16:18 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1110","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Feb 20 08:17:47 UTC 2026","passed","Fri Feb 20 08:17:48 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","421","Logging Example - Data Processing Loop","","Fri Feb 20 08:17:44 UTC 2026","passed","Fri Feb 20 08:17:45 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","343","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Feb 20 08:17:48 UTC 2026","skipped","Fri Feb 20 08:17:48 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1189","Wrapper Click Demo (Project A)","","Fri Feb 20 08:16:14 UTC 2026","passed","Fri Feb 20 08:16:16 UTC 2026","Example","Tests Gherkin Generated","",""
"","6599","HUK noRouting LowKeys Demo","","Fri Feb 20 08:17:33 UTC 2026","passed","Fri Feb 20 08:17:40 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
