"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","263","Logging Example - Error Handling","","Thu May 21 11:46:30 UTC 2026","passed","Thu May 21 11:46:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1128","Playwright Via Browser - Evaluate JS (Same Session)","","Thu May 21 11:46:36 UTC 2026","passed","Thu May 21 11:46:37 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","37362","HUK Autowelt LowKeys Demo","","Thu May 21 11:45:32 UTC 2026","failed","Thu May 21 11:46:09 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","855","Run interface with two documents","","Thu May 21 11:46:34 UTC 2026","failed","Thu May 21 11:46:35 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","1691","Example Domain Title From CSV","","Thu May 21 11:45:32 UTC 2026","passed","Thu May 21 11:45:33 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","17646","Fahrzeugdaten und optische Daten erfassen","","Thu May 21 11:46:10 UTC 2026","failed","Thu May 21 11:46:28 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","362","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu May 21 11:46:37 UTC 2026","skipped","Thu May 21 11:46:38 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","896","Logging Example - All Log Levels","","Thu May 21 11:46:29 UTC 2026","passed","Thu May 21 11:46:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","905","Run textual PDF comparison","","Thu May 21 11:46:32 UTC 2026","failed","Thu May 21 11:46:33 UTC 2026","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","34079","HUK noRouting LowKeys Demo","","Thu May 21 11:46:16 UTC 2026","failed","Thu May 21 11:46:50 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","242","Logging Example - Variable Logging","","Thu May 21 11:46:31 UTC 2026","passed","Thu May 21 11:46:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1684","Wrapper Click Demo (Project A)","","Thu May 21 11:45:35 UTC 2026","passed","Thu May 21 11:45:36 UTC 2026","Example","Tests Gherkin Generated","",""
"","294","Logging Example - Data Processing Loop","","Thu May 21 11:46:31 UTC 2026","passed","Thu May 21 11:46:31 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","533","Logging Example - Browser Test With Logging","","Thu May 21 11:46:30 UTC 2026","passed","Thu May 21 11:46:30 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","17012","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu May 21 11:45:58 UTC 2026","failed","Thu May 21 11:46:15 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","18288","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu May 21 11:45:40 UTC 2026","failed","Thu May 21 11:45:58 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1365","High Example (Project A)","","Thu May 21 11:45:38 UTC 2026","passed","Thu May 21 11:45:39 UTC 2026","Highexample","Tests Gherkin Generated","",""
