"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","309","Example Domain Title Data Driven [Localized]","Tests","Mon Dec 08 15:24:10 UTC 2025","passed","Mon Dec 08 15:24:10 UTC 2025","Data Driven Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","10","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Mon Dec 08 15:24:14 UTC 2025","skipped","Mon Dec 08 15:24:14 UTC 2025","PlaywrightExample","ProjectA","",""
"","221","High Example (Project A)","Tests","Mon Dec 08 15:24:15 UTC 2025","passed","Mon Dec 08 15:24:16 UTC 2025","highExample","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","7683","HUK Autowelt LowKeys Demo","Tests","Mon Dec 08 15:24:15 UTC 2025","passed","Mon Dec 08 15:24:23 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"","285","Wrapper Click Demo (Project A)","Tests","Mon Dec 08 15:24:09 UTC 2025","passed","Mon Dec 08 15:24:10 UTC 2025","Example","ProjectA","",""
"","542","Example Domain Title Data Driven [Caps]","Tests","Mon Dec 08 15:24:10 UTC 2025","passed","Mon Dec 08 15:24:11 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates all available log levels","63","Logging Example - All Log Levels","Tests","Mon Dec 08 15:24:11 UTC 2025","passed","Mon Dec 08 15:24:11 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","285","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Mon Dec 08 15:24:13 UTC 2025","passed","Mon Dec 08 15:24:13 UTC 2025","PlaywrightExample","ProjectA","",""
"","1747","Example Domain Title Data Driven [Default]","Tests","Mon Dec 08 15:24:08 UTC 2025","passed","Mon Dec 08 15:24:10 UTC 2025","Data Driven Example","ProjectA","",""
"Demonstrates logging throughout a browser test","731","Logging Example - Browser Test With Logging","Tests","Mon Dec 08 15:24:12 UTC 2025","passed","Mon Dec 08 15:24:13 UTC 2025","Logging Example","ProjectA","",""
"","7165","HUK Autowelt Demo Flow","Tests","Mon Dec 08 15:24:18 UTC 2025","passed","Mon Dec 08 15:24:25 UTC 2025","Autowelt","ProjectHUK","",""
"Demonstrates logging with variables and expressions","49","Logging Example - Variable Logging","Tests","Mon Dec 08 15:24:13 UTC 2025","passed","Mon Dec 08 15:24:13 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in error scenarios","29","Logging Example - Error Handling","Tests","Mon Dec 08 15:24:13 UTC 2025","passed","Mon Dec 08 15:24:13 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in loops with data processing","45","Logging Example - Data Processing Loop","Tests","Mon Dec 08 15:24:13 UTC 2025","passed","Mon Dec 08 15:24:13 UTC 2025","Logging Example","ProjectA","",""
