"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","934","Playwright Via Browser - Evaluate JS (Same Session)","","Thu Mar 19 12:53:12 UTC 2026","passed","Thu Mar 19 12:53:12 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","816","Run interface with two documents","","Thu Mar 19 12:53:10 UTC 2026","failed","Thu Mar 19 12:53:11 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","1471","High Example (Project A)","","Thu Mar 19 12:52:28 UTC 2026","passed","Thu Mar 19 12:52:29 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1748","Example Domain Title From CSV","","Thu Mar 19 12:52:23 UTC 2026","passed","Thu Mar 19 12:52:24 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","333","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu Mar 19 12:53:12 UTC 2026","skipped","Thu Mar 19 12:53:13 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","236","Logging Example - Error Handling","","Thu Mar 19 12:53:08 UTC 2026","passed","Thu Mar 19 12:53:08 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","749","Logging Example - All Log Levels","","Thu Mar 19 12:53:07 UTC 2026","passed","Thu Mar 19 12:53:07 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","533","Logging Example - Browser Test With Logging","","Thu Mar 19 12:53:07 UTC 2026","passed","Thu Mar 19 12:53:08 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1400","Wrapper Click Demo (Project A)","","Thu Mar 19 12:52:25 UTC 2026","passed","Thu Mar 19 12:52:27 UTC 2026","Example","Tests Gherkin Generated","",""
"","7426","HUK noRouting LowKeys Demo","","Thu Mar 19 12:52:58 UTC 2026","passed","Thu Mar 19 12:53:05 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","268","Logging Example - Data Processing Loop","","Thu Mar 19 12:53:08 UTC 2026","passed","Thu Mar 19 12:53:08 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","225","Logging Example - Variable Logging","","Thu Mar 19 12:53:08 UTC 2026","passed","Thu Mar 19 12:53:09 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","24622","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu Mar 19 12:52:53 UTC 2026","failed","Thu Mar 19 12:53:18 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","23981","Fahrzeugdaten und optische Daten erfassen","","Thu Mar 19 12:52:32 UTC 2026","failed","Thu Mar 19 12:52:56 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","8256","HUK Autowelt LowKeys Demo","","Thu Mar 19 12:52:23 UTC 2026","passed","Thu Mar 19 12:52:31 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","22624","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu Mar 19 12:52:31 UTC 2026","failed","Thu Mar 19 12:52:53 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
