"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2232","Example Domain Title From CSV","","Fri Feb 20 11:48:29 UTC 2026","passed","Fri Feb 20 11:48:32 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","751","Logging Example - Browser Test With Logging","","Fri Feb 20 11:49:20 UTC 2026","passed","Fri Feb 20 11:49:20 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","27453","Fahrzeugdaten und optische Daten erfassen","","Fri Feb 20 11:48:42 UTC 2026","passed","Fri Feb 20 11:49:09 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","463","Logging Example - Data Processing Loop","","Fri Feb 20 11:49:21 UTC 2026","passed","Fri Feb 20 11:49:21 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","483","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Feb 20 11:49:24 UTC 2026","skipped","Fri Feb 20 11:49:25 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","29406","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Feb 20 11:49:06 UTC 2026","passed","Fri Feb 20 11:49:35 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","499","Logging Example - Error Handling","","Fri Feb 20 11:49:20 UTC 2026","passed","Fri Feb 20 11:49:21 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","379","Logging Example - Variable Logging","","Fri Feb 20 11:49:21 UTC 2026","passed","Fri Feb 20 11:49:22 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1339","Wrapper Click Demo (Project A)","","Fri Feb 20 11:48:33 UTC 2026","passed","Fri Feb 20 11:48:34 UTC 2026","Example","Tests Gherkin Generated","",""
"","1452","High Example (Project A)","","Fri Feb 20 11:48:35 UTC 2026","passed","Fri Feb 20 11:48:37 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1108","Logging Example - All Log Levels","","Fri Feb 20 11:49:19 UTC 2026","passed","Fri Feb 20 11:49:20 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","6952","HUK noRouting LowKeys Demo","","Fri Feb 20 11:49:10 UTC 2026","passed","Fri Feb 20 11:49:17 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","10966","HUK Autowelt LowKeys Demo","","Fri Feb 20 11:48:29 UTC 2026","passed","Fri Feb 20 11:48:40 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","28210","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Feb 20 11:48:38 UTC 2026","passed","Fri Feb 20 11:49:06 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1152","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Feb 20 11:49:23 UTC 2026","passed","Fri Feb 20 11:49:24 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
