"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1168","Playwright Via Browser - Evaluate JS (Same Session)","","Tue Apr 28 10:45:17 UTC 2026","passed","Tue Apr 28 10:45:18 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","509","Logging Example - Browser Test With Logging","","Tue Apr 28 10:45:14 UTC 2026","passed","Tue Apr 28 10:45:15 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1419","High Example (Project A)","","Tue Apr 28 10:44:23 UTC 2026","passed","Tue Apr 28 10:44:24 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","17383","Fahrzeugdaten und optische Daten erfassen","","Tue Apr 28 10:44:55 UTC 2026","failed","Tue Apr 28 10:45:12 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","16509","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Tue Apr 28 10:44:42 UTC 2026","failed","Tue Apr 28 10:44:59 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1850","Example Domain Title From CSV","","Tue Apr 28 10:44:16 UTC 2026","passed","Tue Apr 28 10:44:18 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","262","Logging Example - Error Handling","","Tue Apr 28 10:45:15 UTC 2026","passed","Tue Apr 28 10:45:15 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","259","Logging Example - Variable Logging","","Tue Apr 28 10:45:15 UTC 2026","passed","Tue Apr 28 10:45:16 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1644","Wrapper Click Demo (Project A)","","Tue Apr 28 10:44:20 UTC 2026","passed","Tue Apr 28 10:44:21 UTC 2026","Example","Tests Gherkin Generated","",""
"","37343","HUK Autowelt LowKeys Demo","","Tue Apr 28 10:44:16 UTC 2026","failed","Tue Apr 28 10:44:54 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","17084","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Tue Apr 28 10:44:25 UTC 2026","failed","Tue Apr 28 10:44:42 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","34548","HUK noRouting LowKeys Demo","","Tue Apr 28 10:45:00 UTC 2026","failed","Tue Apr 28 10:45:35 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","263","Logging Example - Data Processing Loop","","Tue Apr 28 10:45:15 UTC 2026","passed","Tue Apr 28 10:45:15 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","339","Playwright Direct Example - H1 Text And PDF (Chromium)","","Tue Apr 28 10:45:18 UTC 2026","skipped","Tue Apr 28 10:45:18 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","910","Logging Example - All Log Levels","","Tue Apr 28 10:45:13 UTC 2026","passed","Tue Apr 28 10:45:14 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
