"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2380","User","Tests","Wed Dec 03 19:05:07 UTC 2025","failed","Wed Dec 03 19:05:09 UTC 2025","Autowelt","ProjectHUK","",""
"","557","Example Domain Title Data Driven [Caps]","","Wed Dec 03 19:05:00 UTC 2025","passed","Wed Dec 03 19:05:00 UTC 2025","Data Driven Example","Tests","",""
"","166","Wrapper Click Demo (Project A)","Tests","Wed Dec 03 19:05:01 UTC 2025","failed","Wed Dec 03 19:05:01 UTC 2025","Example","ProjectA","",""
"","1482","Example Domain Title Data Driven [Default]","","Wed Dec 03 19:04:58 UTC 2025","passed","Wed Dec 03 19:04:59 UTC 2025","Data Driven Example","Tests","",""
"","2015","User Can Submit Vehicle Data Successfully","Tests","Wed Dec 03 19:05:11 UTC 2025","passed","Wed Dec 03 19:05:13 UTC 2025","Test","ProjectHUK","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","9","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Wed Dec 03 19:05:04 UTC 2025","skipped","Wed Dec 03 19:05:04 UTC 2025","PlaywrightExample","ProjectA","",""
"","6","Check Detection Only","","Wed Dec 03 19:04:58 UTC 2025","failed","Wed Dec 03 19:04:58 UTC 2025","Home","Tests","",""
"Demonstrates logging in loops with data processing","50","Logging Example - Data Processing Loop","Tests","Wed Dec 03 19:05:03 UTC 2025","passed","Wed Dec 03 19:05:03 UTC 2025","Logging Example","ProjectA","",""
"","3131","Open Page in new Tab","Tests","Wed Dec 03 19:05:07 UTC 2025","failed","Wed Dec 03 19:05:11 UTC 2025","Home","ProjectHUK","",""
"","1298","High Example (Project A)","Tests","Wed Dec 03 19:05:05 UTC 2025","failed","Wed Dec 03 19:05:06 UTC 2025","highExample","ProjectA","",""
"Demonstrates all available log levels","62","Logging Example - All Log Levels","Tests","Wed Dec 03 19:05:02 UTC 2025","passed","Wed Dec 03 19:05:02 UTC 2025","Logging Example","ProjectA","",""
"","369","Example Domain Title Data Driven [Localized]","","Wed Dec 03 19:04:59 UTC 2025","passed","Wed Dec 03 19:05:00 UTC 2025","Data Driven Example","Tests","",""
"Demonstrates logging throughout a browser test","474","Logging Example - Browser Test With Logging","Tests","Wed Dec 03 19:05:03 UTC 2025","passed","Wed Dec 03 19:05:03 UTC 2025","Logging Example","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","297","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Wed Dec 03 19:05:04 UTC 2025","passed","Wed Dec 03 19:05:04 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging with variables and expressions","19","Logging Example - Variable Logging","Tests","Wed Dec 03 19:05:03 UTC 2025","passed","Wed Dec 03 19:05:03 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging in error scenarios","15","Logging Example - Error Handling","Tests","Wed Dec 03 19:05:03 UTC 2025","passed","Wed Dec 03 19:05:03 UTC 2025","Logging Example","ProjectA","",""
