"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9602","HUK Autowelt LowKeys Demo","","Fri Mar 20 09:11:13 UTC 2026","passed","Fri Mar 20 09:11:23 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","7188","HUK noRouting LowKeys Demo","","Fri Mar 20 09:11:52 UTC 2026","passed","Fri Mar 20 09:11:59 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","920","Run interface with two documents","","Fri Mar 20 09:12:07 UTC 2026","failed","Fri Mar 20 09:12:08 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","1948","Example Domain Title From CSV","","Fri Mar 20 09:11:13 UTC 2026","passed","Fri Mar 20 09:11:15 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","25986","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Mar 20 09:11:22 UTC 2026","failed","Fri Mar 20 09:11:48 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1086","Logging Example - All Log Levels","","Fri Mar 20 09:12:01 UTC 2026","passed","Fri Mar 20 09:12:02 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","26932","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Mar 20 09:11:48 UTC 2026","failed","Fri Mar 20 09:12:15 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","464","Logging Example - Error Handling","","Fri Mar 20 09:12:03 UTC 2026","passed","Fri Mar 20 09:12:03 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","885","Run textual PDF comparison","","Fri Mar 20 09:12:05 UTC 2026","failed","Fri Mar 20 09:12:06 UTC 2026","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","473","Logging Example - Data Processing Loop","","Fri Mar 20 09:12:03 UTC 2026","passed","Fri Mar 20 09:12:04 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1106","Logging Example - Browser Test With Logging","","Fri Mar 20 09:12:02 UTC 2026","passed","Fri Mar 20 09:12:03 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1225","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Mar 20 09:12:09 UTC 2026","passed","Fri Mar 20 09:12:11 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1691","High Example (Project A)","","Fri Mar 20 09:11:19 UTC 2026","passed","Fri Mar 20 09:11:21 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1581","Wrapper Click Demo (Project A)","","Fri Mar 20 09:11:16 UTC 2026","passed","Fri Mar 20 09:11:18 UTC 2026","Example","Tests Gherkin Generated","",""
"","281","Logging Example - Variable Logging","","Fri Mar 20 09:12:04 UTC 2026","passed","Fri Mar 20 09:12:04 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","409","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Mar 20 09:12:11 UTC 2026","skipped","Fri Mar 20 09:12:11 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","25950","Fahrzeugdaten und optische Daten erfassen","","Fri Mar 20 09:11:24 UTC 2026","failed","Fri Mar 20 09:11:50 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
