"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","780","Logging Example - All Log Levels","","Fri Mar 20 15:38:46 UTC 2026","passed","Fri Mar 20 15:38:47 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","17694","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Mar 20 15:38:14 UTC 2026","failed","Fri Mar 20 15:38:32 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1092","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Mar 20 15:38:53 UTC 2026","passed","Fri Mar 20 15:38:54 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1493","Wrapper Click Demo (Project A)","","Fri Mar 20 15:37:52 UTC 2026","passed","Fri Mar 20 15:37:53 UTC 2026","Example","Tests Gherkin Generated","",""
"","279","Logging Example - Data Processing Loop","","Fri Mar 20 15:38:48 UTC 2026","passed","Fri Mar 20 15:38:48 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","854","Run textual PDF comparison","","Fri Mar 20 15:38:49 UTC 2026","failed","Fri Mar 20 15:38:50 UTC 2026","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","259","Logging Example - Variable Logging","","Fri Mar 20 15:38:48 UTC 2026","passed","Fri Mar 20 15:38:48 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","33524","HUK noRouting LowKeys Demo","","Fri Mar 20 15:38:33 UTC 2026","failed","Fri Mar 20 15:39:06 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","37963","HUK Autowelt LowKeys Demo","","Fri Mar 20 15:37:49 UTC 2026","failed","Fri Mar 20 15:38:27 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1431","High Example (Project A)","","Fri Mar 20 15:37:55 UTC 2026","passed","Fri Mar 20 15:37:56 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1880","Example Domain Title From CSV","","Fri Mar 20 15:37:49 UTC 2026","passed","Fri Mar 20 15:37:51 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","266","Logging Example - Error Handling","","Fri Mar 20 15:38:48 UTC 2026","passed","Fri Mar 20 15:38:48 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","731","Run interface with two documents","","Fri Mar 20 15:38:51 UTC 2026","failed","Fri Mar 20 15:38:52 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","17110","Fahrzeugdaten und optische Daten erfassen","","Fri Mar 20 15:38:28 UTC 2026","failed","Fri Mar 20 15:38:45 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","359","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Mar 20 15:38:54 UTC 2026","skipped","Fri Mar 20 15:38:54 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","16807","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Mar 20 15:37:57 UTC 2026","failed","Fri Mar 20 15:38:14 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","612","Logging Example - Browser Test With Logging","","Fri Mar 20 15:38:47 UTC 2026","passed","Fri Mar 20 15:38:48 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
