"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","903","Logging Example - Browser Test With Logging","","Fri Feb 20 07:03:02 UTC 2026","passed","Fri Feb 20 07:03:03 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","289","Logging Example - Error Handling","","Fri Feb 20 07:03:03 UTC 2026","passed","Fri Feb 20 07:03:03 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","30589","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Feb 20 07:01:56 UTC 2026","passed","Fri Feb 20 07:02:27 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","34867","HUK noRouting LowKeys Demo","","Fri Feb 20 07:02:58 UTC 2026","failed","Fri Feb 20 07:03:33 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","972","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Feb 20 07:03:05 UTC 2026","passed","Fri Feb 20 07:03:06 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1031","Wrapper Click Demo (Project A)","","Fri Feb 20 07:01:51 UTC 2026","passed","Fri Feb 20 07:01:52 UTC 2026","Example","Tests Gherkin Generated","",""
"","29670","Fahrzeugdaten und optische Daten erfassen","","Fri Feb 20 07:02:27 UTC 2026","passed","Fri Feb 20 07:02:57 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","264","Logging Example - Data Processing Loop","","Fri Feb 20 07:03:03 UTC 2026","passed","Fri Feb 20 07:03:03 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","324","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Feb 20 07:03:06 UTC 2026","skipped","Fri Feb 20 07:03:06 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1775","Example Domain Title From CSV","","Fri Feb 20 07:01:49 UTC 2026","passed","Fri Feb 20 07:01:50 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","1367","High Example (Project A)","","Fri Feb 20 07:01:53 UTC 2026","passed","Fri Feb 20 07:01:55 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","33151","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Feb 20 07:02:27 UTC 2026","passed","Fri Feb 20 07:03:00 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","244","Logging Example - Variable Logging","","Fri Feb 20 07:03:03 UTC 2026","passed","Fri Feb 20 07:03:04 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","37348","HUK Autowelt LowKeys Demo","","Fri Feb 20 07:01:49 UTC 2026","failed","Fri Feb 20 07:02:26 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","950","Logging Example - All Log Levels","","Fri Feb 20 07:03:01 UTC 2026","passed","Fri Feb 20 07:03:02 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
