"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","776","Logging Example - Browser Test With Logging","","Thu Mar 05 08:49:37 UTC 2026","passed","Thu Mar 05 08:49:38 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","311","Logging Example - Variable Logging","","Thu Mar 05 08:49:38 UTC 2026","passed","Thu Mar 05 08:49:39 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","290","Logging Example - Error Handling","","Thu Mar 05 08:49:38 UTC 2026","passed","Thu Mar 05 08:49:38 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","25407","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Thu Mar 05 08:49:01 UTC 2026","failed","Thu Mar 05 08:49:26 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","9547","HUK Autowelt LowKeys Demo","","Thu Mar 05 08:48:52 UTC 2026","passed","Thu Mar 05 08:49:02 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","25581","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Thu Mar 05 08:49:26 UTC 2026","failed","Thu Mar 05 08:49:52 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","975","Logging Example - All Log Levels","","Thu Mar 05 08:49:36 UTC 2026","passed","Thu Mar 05 08:49:37 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1260","Playwright Via Browser - Evaluate JS (Same Session)","","Thu Mar 05 08:49:40 UTC 2026","passed","Thu Mar 05 08:49:42 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","7328","HUK noRouting LowKeys Demo","","Thu Mar 05 08:49:27 UTC 2026","passed","Thu Mar 05 08:49:35 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","385","Playwright Direct Example - H1 Text And PDF (Chromium)","","Thu Mar 05 08:49:42 UTC 2026","skipped","Thu Mar 05 08:49:42 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1490","High Example (Project A)","","Thu Mar 05 08:48:58 UTC 2026","passed","Thu Mar 05 08:48:59 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","1399","Wrapper Click Demo (Project A)","","Thu Mar 05 08:48:55 UTC 2026","passed","Thu Mar 05 08:48:57 UTC 2026","Example","Tests Gherkin Generated","",""
"","325","Logging Example - Data Processing Loop","","Thu Mar 05 08:49:38 UTC 2026","passed","Thu Mar 05 08:49:38 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","23089","Fahrzeugdaten und optische Daten erfassen","","Thu Mar 05 08:49:03 UTC 2026","failed","Thu Mar 05 08:49:26 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","1752","Example Domain Title From CSV","","Thu Mar 05 08:48:53 UTC 2026","passed","Thu Mar 05 08:48:54 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
