"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26598","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Mar 06 10:20:38 UTC 2026","failed","Fri Mar 06 10:21:04 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1570","Wrapper Click Demo (Project A)","","Fri Mar 06 10:20:31 UTC 2026","passed","Fri Mar 06 10:20:33 UTC 2026","Example","Tests Gherkin Generated","",""
"","24578","Fahrzeugdaten und optische Daten erfassen","","Fri Mar 06 10:20:38 UTC 2026","failed","Fri Mar 06 10:21:02 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","1806","High Example (Project A)","","Fri Mar 06 10:20:34 UTC 2026","passed","Fri Mar 06 10:20:36 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","8259","HUK Autowelt LowKeys Demo","","Fri Mar 06 10:20:28 UTC 2026","passed","Fri Mar 06 10:20:36 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1184","Logging Example - All Log Levels","","Fri Mar 06 10:21:12 UTC 2026","passed","Fri Mar 06 10:21:13 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","390","Logging Example - Error Handling","","Fri Mar 06 10:21:14 UTC 2026","passed","Fri Mar 06 10:21:14 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","807","Logging Example - Browser Test With Logging","","Fri Mar 06 10:21:13 UTC 2026","passed","Fri Mar 06 10:21:14 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","310","Logging Example - Variable Logging","","Fri Mar 06 10:21:14 UTC 2026","passed","Fri Mar 06 10:21:15 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","2391","Example Domain Title From CSV","","Fri Mar 06 10:20:28 UTC 2026","passed","Fri Mar 06 10:20:30 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","324","Logging Example - Data Processing Loop","","Fri Mar 06 10:21:14 UTC 2026","passed","Fri Mar 06 10:21:14 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","26300","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Mar 06 10:21:04 UTC 2026","failed","Fri Mar 06 10:21:31 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1482","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Mar 06 10:21:16 UTC 2026","passed","Fri Mar 06 10:21:17 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","6523","HUK noRouting LowKeys Demo","","Fri Mar 06 10:21:04 UTC 2026","passed","Fri Mar 06 10:21:10 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","397","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Mar 06 10:21:17 UTC 2026","skipped","Fri Mar 06 10:21:18 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
