"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","227","High Example (Project A)","Tests","Fri Dec 19 13:23:33 UTC 2025","passed","Fri Dec 19 13:23:33 UTC 2025","highExample","ProjectA","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","226","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Fri Dec 19 13:23:30 UTC 2025","passed","Fri Dec 19 13:23:30 UTC 2025","PlaywrightExample","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords.
Die Keywords kommen direct von Browser Library. No wrapping Action-Keywords.","6846","HUK Autowelt LowKeys Demo","Tests","Fri Dec 19 13:23:43 UTC 2025","passed","Fri Dec 19 13:23:50 UTC 2025","HUK noRouting","ProjectHUK","",""
"Demonstrates logging in error scenarios","23","Logging Example - Error Handling","Tests","Fri Dec 19 13:23:30 UTC 2025","passed","Fri Dec 19 13:23:30 UTC 2025","Logging Example","ProjectA","",""
"","323","Uppercase","Tests","Fri Dec 19 13:23:27 UTC 2025","passed","Fri Dec 19 13:23:28 UTC 2025","Data Driven Example","Data Driven","",""
"","7098","HUK Autowelt Demo Flow","Tests","Fri Dec 19 13:23:35 UTC 2025","passed","Fri Dec 19 13:23:42 UTC 2025","Autowelt","ProjectHUK","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","4","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Fri Dec 19 13:23:31 UTC 2025","skipped","Fri Dec 19 13:23:31 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging throughout a browser test","458","Logging Example - Browser Test With Logging","Tests","Fri Dec 19 13:23:30 UTC 2025","passed","Fri Dec 19 13:23:30 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates logging with variables and expressions","17","Logging Example - Variable Logging","Tests","Fri Dec 19 13:23:30 UTC 2025","passed","Fri Dec 19 13:23:30 UTC 2025","Logging Example","ProjectA","",""
"Gleicher fachlicher Flow wie der High-Level-Demo-Test, aber nur mit Low-Level-Keywords (Keys.* + Answer Question).","10266","HUK Autowelt LowKeys Demo","Tests","Fri Dec 19 13:23:32 UTC 2025","passed","Fri Dec 19 13:23:42 UTC 2025","AutoWelt LowKeys","ProjectHUK","",""
"","1534","Default","Tests","Fri Dec 19 13:23:25 UTC 2025","passed","Fri Dec 19 13:23:27 UTC 2025","Data Driven Example","Data Driven","",""
"Demonstrates logging in loops with data processing","32","Logging Example - Data Processing Loop","Tests","Fri Dec 19 13:23:30 UTC 2025","passed","Fri Dec 19 13:23:30 UTC 2025","Logging Example","ProjectA","",""
"","341","Localized","Tests","Fri Dec 19 13:23:27 UTC 2025","passed","Fri Dec 19 13:23:27 UTC 2025","Data Driven Example","Data Driven","",""
"Demonstrates all available log levels","64","Logging Example - All Log Levels","Tests","Fri Dec 19 13:23:29 UTC 2025","passed","Fri Dec 19 13:23:29 UTC 2025","Logging Example","ProjectA","",""
"","351","Wrapper Click Demo (Project A)","Tests","Fri Dec 19 13:23:27 UTC 2025","passed","Fri Dec 19 13:23:27 UTC 2025","Example","ProjectA","",""
