"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","754","User Can Submit Vehicle Data Successfully","Tests","Tue Nov 18 17:42:39 UTC 2025","passed","Tue Nov 18 17:42:40 UTC 2025","Test","ProjectHUK","",""
"Demonstrates logging in loops with data processing","46","Logging Example - Data Processing Loop","Tests","Tue Nov 18 17:42:03 UTC 2025","passed","Tue Nov 18 17:42:03 UTC 2025","Logging Example","ProjectA","",""
"","562","Example Domain Title Data Driven [Caps]","","Tue Nov 18 17:41:59 UTC 2025","passed","Tue Nov 18 17:42:00 UTC 2025","Data Driven Example","Tests","",""
"","44608","Open Page in new Tab","Tests","Tue Nov 18 17:42:06 UTC 2025","failed","Tue Nov 18 17:42:50 UTC 2025","Home","ProjectHUK","",""
"Recommended pattern: call Playwright through Browser keywords.
""Evaluate JavaScript"" maps to Playwright's page.evaluate
or locator.evaluate — but we stay inside the SAME session.","198","Playwright Via Browser - Evaluate JS (Same Session)","Tests","Tue Nov 18 17:42:02 UTC 2025","passed","Tue Nov 18 17:42:02 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging throughout a browser test","653","Logging Example - Browser Test With Logging","Tests","Tue Nov 18 17:42:01 UTC 2025","passed","Tue Nov 18 17:42:02 UTC 2025","Logging Example","ProjectA","",""
"Demonstrates all available log levels","62","Logging Example - All Log Levels","Tests","Tue Nov 18 17:42:00 UTC 2025","passed","Tue Nov 18 17:42:00 UTC 2025","Logging Example","ProjectA","",""
"","278","Wrapper Click Demo (Project A)","Tests","Tue Nov 18 17:41:58 UTC 2025","passed","Tue Nov 18 17:41:59 UTC 2025","Example","ProjectA","",""
"","1674","Example Domain Title Data Driven [Default]","","Tue Nov 18 17:41:57 UTC 2025","failed","Tue Nov 18 17:41:59 UTC 2025","Data Driven Example","Tests","",""
"","320","Example Domain Title Data Driven [Localized]","","Tue Nov 18 17:41:59 UTC 2025","passed","Tue Nov 18 17:41:59 UTC 2025","Data Driven Example","Tests","",""
"","26562","User","Tests","Tue Nov 18 17:42:08 UTC 2025","passed","Tue Nov 18 17:42:35 UTC 2025","Autowelt","ProjectHUK","",""
"","1236","High Example (Project A)","Tests","Tue Nov 18 17:42:03 UTC 2025","passed","Tue Nov 18 17:42:05 UTC 2025","highExample","ProjectA","",""
"Demonstrates logging in error scenarios","1052","Logging Example - Error Handling","Tests","Tue Nov 18 17:42:02 UTC 2025","passed","Tue Nov 18 17:42:03 UTC 2025","Logging Example","ProjectA","",""
"Optional, contrast example: calls Playwright Python directly.
This OPENS ITS OWN Playwright browser and does NOT share
state with the Browser library. Use only for gaps.","5","Playwright Direct Example - H1 Text And PDF (Chromium)","Tests","Tue Nov 18 17:42:02 UTC 2025","skipped","Tue Nov 18 17:42:02 UTC 2025","PlaywrightExample","ProjectA","",""
"Demonstrates logging with variables and expressions","16","Logging Example - Variable Logging","Tests","Tue Nov 18 17:42:03 UTC 2025","passed","Tue Nov 18 17:42:03 UTC 2025","Logging Example","ProjectA","",""
