"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18035","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Mar 27 15:08:20 UTC 2026","failed","Fri Mar 27 15:08:38 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","37759","HUK Autowelt LowKeys Demo","","Fri Mar 27 15:08:12 UTC 2026","failed","Fri Mar 27 15:08:49 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1690","High Example (Project A)","","Fri Mar 27 15:08:17 UTC 2026","passed","Fri Mar 27 15:08:19 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","295","Logging Example - Data Processing Loop","","Fri Mar 27 15:09:13 UTC 2026","passed","Fri Mar 27 15:09:13 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","2011","Example Domain Title From CSV","","Fri Mar 27 15:08:12 UTC 2026","passed","Fri Mar 27 15:08:14 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","886","Run interface with two documents","","Fri Mar 27 15:09:17 UTC 2026","failed","Fri Mar 27 15:09:18 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","18743","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Mar 27 15:08:38 UTC 2026","failed","Fri Mar 27 15:08:57 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","36958","HUK noRouting LowKeys Demo","","Fri Mar 27 15:08:58 UTC 2026","failed","Fri Mar 27 15:09:35 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","262","Logging Example - Variable Logging","","Fri Mar 27 15:09:13 UTC 2026","passed","Fri Mar 27 15:09:14 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","19436","Fahrzeugdaten und optische Daten erfassen","","Fri Mar 27 15:08:51 UTC 2026","failed","Fri Mar 27 15:09:10 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","896","Logging Example - All Log Levels","","Fri Mar 27 15:09:11 UTC 2026","passed","Fri Mar 27 15:09:12 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","715","Logging Example - Browser Test With Logging","","Fri Mar 27 15:09:12 UTC 2026","passed","Fri Mar 27 15:09:13 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1112","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Mar 27 15:09:19 UTC 2026","passed","Fri Mar 27 15:09:20 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","278","Logging Example - Error Handling","","Fri Mar 27 15:09:13 UTC 2026","passed","Fri Mar 27 15:09:13 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","359","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Mar 27 15:09:20 UTC 2026","skipped","Fri Mar 27 15:09:20 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","938","Run textual PDF comparison","","Fri Mar 27 15:09:15 UTC 2026","failed","Fri Mar 27 15:09:16 UTC 2026","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","1239","Wrapper Click Demo (Project A)","","Fri Mar 27 15:08:15 UTC 2026","passed","Fri Mar 27 15:08:16 UTC 2026","Example","Tests Gherkin Generated","",""
