"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1164","Playwright Via Browser - Evaluate JS (Same Session)","","Fri Feb 20 12:03:27 UTC 2026","passed","Fri Feb 20 12:03:28 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","70520","Fahrzeugdaten und optische Daten erfassen","","Fri Feb 20 12:02:01 UTC 2026","passed","Fri Feb 20 12:03:11 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","374","Playwright Direct Example - H1 Text And PDF (Chromium)","","Fri Feb 20 12:03:28 UTC 2026","skipped","Fri Feb 20 12:03:29 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1307","Logging Example - All Log Levels","","Fri Feb 20 12:03:22 UTC 2026","passed","Fri Feb 20 12:03:24 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","7968","HUK noRouting LowKeys Demo","","Fri Feb 20 12:03:13 UTC 2026","passed","Fri Feb 20 12:03:20 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","993","Logging Example - Browser Test With Logging","","Fri Feb 20 12:03:24 UTC 2026","passed","Fri Feb 20 12:03:25 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","378","Logging Example - Variable Logging","","Fri Feb 20 12:03:26 UTC 2026","passed","Fri Feb 20 12:03:26 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","71164","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Fri Feb 20 12:01:58 UTC 2026","passed","Fri Feb 20 12:03:09 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","10183","HUK Autowelt LowKeys Demo","","Fri Feb 20 12:01:49 UTC 2026","passed","Fri Feb 20 12:02:00 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","1486","High Example (Project A)","","Fri Feb 20 12:01:55 UTC 2026","passed","Fri Feb 20 12:01:57 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","450","Logging Example - Data Processing Loop","","Fri Feb 20 12:03:25 UTC 2026","passed","Fri Feb 20 12:03:26 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1866","Example Domain Title From CSV","","Fri Feb 20 12:01:49 UTC 2026","passed","Fri Feb 20 12:01:51 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","439","Logging Example - Error Handling","","Fri Feb 20 12:03:25 UTC 2026","passed","Fri Feb 20 12:03:25 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","70525","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Fri Feb 20 12:03:09 UTC 2026","passed","Fri Feb 20 12:04:20 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1506","Wrapper Click Demo (Project A)","","Fri Feb 20 12:01:52 UTC 2026","passed","Fri Feb 20 12:01:54 UTC 2026","Example","Tests Gherkin Generated","",""
