"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","833","Logging Example - Browser Test With Logging","","2026-08-12","passed","2026-08-12","Logging-Example","Tests Gherkin Generated","",""
"","1498","High Example (Project A)","","2026-08-12","passed","2026-08-12","Highexample","Tests Gherkin Generated","",""
"","603","Playwright Direct Example - H1 Text And PDF (Chromium)","","2026-08-12","skipped","2026-08-12","Playwrightexample","Tests Gherkin Generated","",""
"","1000","Logging Example - All Log Levels","","2026-08-12","passed","2026-08-12","Logging-Example","Tests Gherkin Generated","",""
"","403","Logging Example - Variable Logging","","2026-08-12","passed","2026-08-12","Logging-Example","Tests Gherkin Generated","",""
"","36843","HUK Autowelt LowKeys Demo","","2026-08-12","failed","2026-08-12","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","33747","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","2026-08-12","failed","2026-08-12","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1487","Run interface with two documents","","2026-08-12","failed","2026-08-12","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
"","2166","Wrapper Click Demo (Project A)","","2026-08-12","passed","2026-08-12","Example","Tests Gherkin Generated","",""
"","1470","Playwright Via Browser - Evaluate JS (Same Session)","","2026-08-12","passed","2026-08-12","Playwrightexample","Tests Gherkin Generated","",""
"","34559","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","2026-08-12","failed","2026-08-12","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","34638","Fahrzeugdaten und optische Daten erfassen","","2026-08-12","failed","2026-08-12","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","34947","HUK noRouting LowKeys Demo","","2026-08-12","failed","2026-08-12","Huk-Norouting","Tests Gherkin Generated","",""
"","2494","Example Domain Title From CSV","","2026-08-12","passed","2026-08-12","Data-Driven-Example","Tests Gherkin Generated","",""
"","496","Logging Example - Data Processing Loop","","2026-08-12","passed","2026-08-12","Logging-Example","Tests Gherkin Generated","",""
"","1209","Run textual PDF comparison","","2026-08-12","failed","2026-08-12","Pdf-Text-Comparison","Tests Gherkin Generated","",""
"","378","Logging Example - Error Handling","","2026-08-12","passed","2026-08-12","Logging-Example","Tests Gherkin Generated","",""
