"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","878","Playwright Via Browser - Evaluate JS (Same Session)","","Mon Feb 16 13:48:59 UTC 2026","passed","Mon Feb 16 13:49:00 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","391","Logging Example - Browser Test With Logging","","Mon Feb 16 13:48:58 UTC 2026","passed","Mon Feb 16 13:48:58 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","46","Logging Example - All Log Levels","","Mon Feb 16 13:48:57 UTC 2026","passed","Mon Feb 16 13:48:57 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","41","Logging Example - Data Processing Loop","","Mon Feb 16 13:48:58 UTC 2026","passed","Mon Feb 16 13:48:58 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","912","Wrapper Click Demo (Project A)","","Mon Feb 16 13:48:16 UTC 2026","passed","Mon Feb 16 13:48:17 UTC 2026","Example","Tests Gherkin Generated","",""
"","14066","HUK Autowelt LowKeys Demo","","Mon Feb 16 13:47:59 UTC 2026","failed","Mon Feb 16 13:48:13 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","124","Playwright Direct Example - H1 Text And PDF (Chromium)","","Mon Feb 16 13:49:00 UTC 2026","skipped","Mon Feb 16 13:49:00 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","964","Example Domain Title From CSV","","Mon Feb 16 13:48:14 UTC 2026","passed","Mon Feb 16 13:48:15 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","13502","HUK Autowelt LowKeys Demo","","Mon Feb 16 13:48:43 UTC 2026","failed","Mon Feb 16 13:48:56 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","938","High Example (Project A)","","Mon Feb 16 13:48:18 UTC 2026","passed","Mon Feb 16 13:48:19 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","21587","Fahrzeugdaten und optische Daten erfassen","","Mon Feb 16 13:48:20 UTC 2026","failed","Mon Feb 16 13:48:42 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","23","Logging Example - Error Handling","","Mon Feb 16 13:48:58 UTC 2026","passed","Mon Feb 16 13:48:58 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","16","Logging Example - Variable Logging","","Mon Feb 16 13:48:58 UTC 2026","passed","Mon Feb 16 13:48:58 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
