"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","264","Logging Example - Error Handling","","Tue Mar 24 08:32:35 UTC 2026","passed","Tue Mar 24 08:32:35 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","18026","Fahrzeugdaten und optische Daten erfassen","","Tue Mar 24 08:32:14 UTC 2026","failed","Tue Mar 24 08:32:32 UTC 2026","Huk-Autowelt-Demo-Flow","Tests Gherkin Generated","",""
"","17075","Fahrzeugdaten und optische Daten erfassen (data driven) [1]","","Tue Mar 24 08:31:45 UTC 2026","failed","Tue Mar 24 08:32:02 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","647","Logging Example - Browser Test With Logging","","Tue Mar 24 08:32:34 UTC 2026","passed","Tue Mar 24 08:32:35 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","891","Logging Example - All Log Levels","","Tue Mar 24 08:32:33 UTC 2026","passed","Tue Mar 24 08:32:34 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","261","Logging Example - Variable Logging","","Tue Mar 24 08:32:35 UTC 2026","passed","Tue Mar 24 08:32:35 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","1340","High Example (Project A)","","Tue Mar 24 08:31:42 UTC 2026","passed","Tue Mar 24 08:31:44 UTC 2026","Highexample","Tests Gherkin Generated","",""
"","35415","HUK noRouting LowKeys Demo","","Tue Mar 24 08:32:19 UTC 2026","failed","Tue Mar 24 08:32:55 UTC 2026","Huk-Norouting","Tests Gherkin Generated","",""
"","36273","HUK Autowelt LowKeys Demo","","Tue Mar 24 08:31:36 UTC 2026","failed","Tue Mar 24 08:32:13 UTC 2026","Autowelt-Lowkeys","Tests Gherkin Generated","",""
"","16375","Fahrzeugdaten und optische Daten erfassen (data driven) [2]","","Tue Mar 24 08:32:02 UTC 2026","failed","Tue Mar 24 08:32:18 UTC 2026","Huk-Autowelt-Data-Driven-Outline-Demo","Tests Gherkin Generated","",""
"","1429","Wrapper Click Demo (Project A)","","Tue Mar 24 08:31:39 UTC 2026","passed","Tue Mar 24 08:31:41 UTC 2026","Example","Tests Gherkin Generated","",""
"","278","Logging Example - Data Processing Loop","","Tue Mar 24 08:32:35 UTC 2026","passed","Tue Mar 24 08:32:35 UTC 2026","Logging-Example","Tests Gherkin Generated","",""
"","343","Playwright Direct Example - H1 Text And PDF (Chromium)","","Tue Mar 24 08:32:39 UTC 2026","skipped","Tue Mar 24 08:32:40 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1114","Playwright Via Browser - Evaluate JS (Same Session)","","Tue Mar 24 08:32:38 UTC 2026","passed","Tue Mar 24 08:32:39 UTC 2026","Playwrightexample","Tests Gherkin Generated","",""
"","1845","Example Domain Title From CSV","","Tue Mar 24 08:31:36 UTC 2026","passed","Tue Mar 24 08:31:38 UTC 2026","Data-Driven-Example","Tests Gherkin Generated","",""
"","843","Run interface with two documents","","Tue Mar 24 08:32:36 UTC 2026","failed","Tue Mar 24 08:32:37 UTC 2026","Pdf-Visual-Comparison","Tests Gherkin Generated","",""
